player_id,hero_name,map_name,map_winrate
SeLegendXXVII,Invisible Woman,Yggdrasill Path,0.5
SeLegendXXVII,Luna Snow,Midtown,1.0
SeLegendXXVII,Mantis,Central Park,0.0
SeLegendXXVII,Rocket Raccoon,Celestial Husk,0.0
SeLegendXXVII,Rocket Raccoon,Central Park,0.0
SeLegendXXVII,Rocket Raccoon,Heart Of Heaven,1.0
SeLegendXXVII,Rocket Raccoon,Krakoa,1.0
SeLegendXXVII,Rocket Raccoon,Symbiotic Surface,0.0
SheynenBruh,Angela,Hell's Heaven,1.0
SheynenBruh,Emma Frost,Spider-Islands,1.0
SheynenBruh,Gambit,Arakko,1.0
SheynenBruh,Gambit,Hall Of Djalia,1.0
SheynenBruh,Gambit,Spider-Islands,1.0
SheynenBruh,Groot,Midtown,0.0
SheynenBruh,Hawkeye,Birnin T'Challa,1.0
SheynenBruh,Hawkeye,Heart Of Heaven,1.0
SheynenBruh,Hawkeye,Krakoa,1.0
SheynenBruh,Hawkeye,Spider-Islands,1.0
SheynenBruh,Hawkeye,Yggdrasill Path,1.0
SheynenBruh,Invisible Woman,Celestial Husk,0.0
SheynenBruh,Invisible Woman,Hell's Heaven,0.0
SheynenBruh,Loki,Heart Of Heaven,1.0
SheynenBruh,Loki,Hell's Heaven,1.0
SheynenBruh,Loki,Symbiotic Surface,0.0
SheynenBruh,Loki,Yggdrasill Path,0.0
SheynenBruh,Luna Snow,Midtown,1.0
SheynenBruh,Luna Snow,Symbiotic Surface,0.0
SheynenBruh,Magneto,Symbiotic Surface,0.0
SheynenBruh,Psylocke,Heart Of Heaven,0.0
SheynenBruh,The Punisher,Midtown,0.0
SheynenBruh,Winter Soldier,Hell's Heaven,0.0
Shleepai,Angela,Heart Of Heaven,0.0
Shleepai,Captain America,Birnin T'Challa,1.0
Shleepai,Doctor Strange,Krakoa,1.0
Shleepai,Emma Frost,Celestial Husk,1.0
Shleepai,Emma Frost,Central Park,0.0
Shleepai,Emma Frost,Krakoa,1.0
Shleepai,Gambit,Krakoa,0.0
Shleepai,Invisible Woman,Arakko,0.5
Shleepai,Invisible Woman,Heart Of Heaven,1.0
Shleepai,Invisible Woman,Spider-Islands,1.0
Shleepai,Loki,Hall Of Djalia,1.0
Shleepai,Loki,Midtown,0.6666666666666666
Shleepai,Luna Snow,Midtown,1.0
Shleepai,Magneto,Heart Of Heaven,1.0
Shleepai,Magneto,Yggdrasill Path,0.0
Shleepai,Namor,Central Park,1.0
Shleepai,Namor,Hall Of Djalia,0.0
Shleepai,Rocket Raccoon,Celestial Husk,0.0
Shleepai,Star-Lord,Birnin T'Challa,1.0
Shleepai,Star-Lord,Symbiotic Surface,0.0
Shleepai,Winter Soldier,Spider-Islands,0.0
Smashᅟ,Hela,Birnin T'Challa,1.0
Smashᅟ,Hela,Midtown,1.0
Smashᅟ,Loki,Celestial Husk,1.0
Smashᅟ,Phoenix,Hall Of Djalia,0.0
Smashᅟ,Phoenix,Midtown,1.0
Smashᅟ,Phoenix,Symbiotic Surface,0.0
Smashᅟ,Psylocke,Arakko,1.0
Smashᅟ,Psylocke,Birnin T'Challa,1.0
Smashᅟ,Psylocke,Heart Of Heaven,1.0
Smashᅟ,Psylocke,Krakoa,0.0
Smashᅟ,Psylocke,Midtown,1.0
Smashᅟ,Psylocke,Spider-Islands,1.0
Smashᅟ,Psylocke,Yggdrasill Path,1.0
Smashᅟ,Star-Lord,Arakko,1.0
Smashᅟ,Star-Lord,Spider-Islands,1.0
Smashᅟ,Winter Soldier,Birnin T'Challa,0.0
Smashᅟ,Winter Soldier,Celestial Husk,1.0
Smashᅟ,Winter Soldier,Central Park,0.5
Smashᅟ,Winter Soldier,Spider-Islands,0.0
Smashᅟ,Wolverine,Hall Of Djalia,0.0
Sobek1,Doctor Strange,Arakko,0.0
Sobek1,Emma Frost,Celestial Husk,1.0
Sobek1,Emma Frost,Spider-Islands,1.0
Sobek1,Emma Frost,Yggdrasill Path,0.0
Sobek1,Gambit,Arakko,1.0
Sobek1,Gambit,Hall Of Djalia,1.0
Sobek1,Gambit,Heart Of Heaven,1.0
Sobek1,Gambit,Hell's Heaven,0.0
Sobek1,Gambit,Krakoa,1.0
Sobek1,Gambit,Symbiotic Surface,1.0
Sobek1,Gambit,Yggdrasill Path,0.0
Sobek1,Invisible Woman,Heart Of Heaven,0.0
Sobek1,Invisible Woman,Symbiotic Surface,0.0
Sobek1,Jeff The Land Shark,Birnin T'Challa,1.0
Sobek1,Jeff The Land Shark,Central Park,0.0
Sobek1,Jeff The Land Shark,Hall Of Djalia,0.0
Sobek1,Magneto,Midtown,0.0
Sobek1,Mantis,Central Park,1.0
Sobek1,Rocket Raccoon,Hell's Heaven,1.0
Sobek1,Rocket Raccoon,Spider-Islands,1.0
Sobek1,Rocket Raccoon,Symbiotic Surface,0.0
Sobek1,Venom,Birnin T'Challa,1.0
Soraka72,Iron Fist,Hall Of Djalia,1.0
Soraka72,Loki,Arakko,1.0
Soraka72,Loki,Central Park,0.0
Soraka72,Loki,Hall Of Djalia,1.0
Soraka72,Magik,Arakko,1.0
Soraka72,Magik,Birnin T'Challa,0.0
Soraka72,Magik,Celestial Husk,0.6666666666666666
Soraka72,Magik,Central Park,0.0
Soraka72,Magik,Hall Of Djalia,1.0
Soraka72,Magik,Heart Of Heaven,1.0
Soraka72,Magik,Krakoa,0.3333333333333333
Soraka72,Magik,Midtown,1.0
Soraka72,Magik,Spider-Islands,0.5
Soraka72,Magik,Symbiotic Surface,0.3333333333333333
SparkChief,Angela,Celestial Husk,1.0
SparkChief,Angela,Central Park,1.0
SparkChief,Angela,Heart Of Heaven,0.5
SparkChief,Angela,Hell's Heaven,1.0
SparkChief,Angela,Krakoa,0.5
SparkChief,Angela,Midtown,0.5
SparkChief,Angela,Spider-Islands,1.0
SparkChief,Angela,Symbiotic Surface,1.0
SparkChief,Captain America,Hell's Heaven,0.0
SparkChief,Emma Frost,Heart Of Heaven,1.0
SparkChief,Groot,Birnin T'Challa,1.0
SparkChief,Groot,Heart Of Heaven,1.0
SparkChief,Groot,Hell's Heaven,0.6666666666666666
SparkChief,Groot,Symbiotic Surface,0.0
SparkChief,Magneto,Yggdrasill Path,1.0
SparkChief,Peni Parker,Central Park,1.0
SparkChief,Peni Parker,Yggdrasill Path,1.0
SparkR,Namor,Celestial Husk,1.0
SparkR,Namor,Yggdrasill Path,0.0
SparkR,Phoenix,Birnin T'Challa,0.5
SparkR,Psylocke,Central Park,1.0
SparkR,Psylocke,Hell's Heaven,0.5
SparkR,Psylocke,Symbiotic Surface,1.0
SparkR,Rocket Raccoon,Celestial Husk,1.0
SparkR,Star-Lord,Arakko,0.0
SparkR,Star-Lord,Celestial Husk,1.0
SparkR,Star-Lord,Central Park,0.5
SparkR,Star-Lord,Hall Of Djalia,1.0
SparkR,Star-Lord,Hell's Heaven,0.0
SparkR,Star-Lord,Krakoa,0.0
SparkR,Star-Lord,Midtown,0.0
SparkR,Star-Lord,Spider-Islands,1.0
SparkR,Winter Soldier,Central Park,0.0
SparkR,Wolverine,Hall Of Djalia,1.0
StanMarsh101,Doctor Strange,Central Park,0.0
StanMarsh101,Emma Frost,Heart Of Heaven,0.0
StanMarsh101,Emma Frost,Krakoa,1.0
StanMarsh101,Peni Parker,Arakko,0.5
StanMarsh101,Peni Parker,Birnin T'Challa,0.5
StanMarsh101,Peni Parker,Celestial Husk,0.5
StanMarsh101,Peni Parker,Central Park,1.0
StanMarsh101,Peni Parker,Hall Of Djalia,1.0
StanMarsh101,Peni Parker,Heart Of Heaven,1.0
StanMarsh101,Peni Parker,Hell's Heaven,1.0
StanMarsh101,Peni Parker,Krakoa,1.0
StanMarsh101,Peni Parker,Midtown,0.0
StanMarsh101,Peni Parker,Spider-Islands,1.0
StanMarsh101,Peni Parker,Yggdrasill Path,0.0
SuperGomez,Angela,Yggdrasill Path,0.0
SuperGomez,Emma Frost,Arakko,0.0
SuperGomez,Gambit,Birnin T'Challa,1.0
SuperGomez,Gambit,Hall Of Djalia,0.0
SuperGomez,Groot,Arakko,0.0
SuperGomez,Invisible Woman,Symbiotic Surface,1.0
SuperGomez,Magneto,Krakoa,1.0
SuperGomez,Mantis,Midtown,0.0
SuperGomez,Namor,Krakoa,0.0
SuperGomez,Phoenix,Heart Of Heaven,0.0
SuperGomez,Phoenix,Midtown,1.0
SuperGomez,Psylocke,Heart Of Heaven,1.0
SuperGomez,Psylocke,Hell's Heaven,1.0
SuperGomez,Psylocke,Midtown,1.0
SuperGomez,Psylocke,Spider-Islands,1.0
SuperGomez,Rocket Raccoon,Celestial Husk,1.0
SuperGomez,Rocket Raccoon,Hall Of Djalia,1.0
SuperGomez,Star-Lord,Birnin T'Challa,0.0
SuperGomez,Star-Lord,Heart Of Heaven,0.0
SuperGomez,Star-Lord,Yggdrasill Path,1.0
SuperGomez,Winter Soldier,Birnin T'Challa,1.0
SuperGomez,Winter Soldier,Hell's Heaven,1.0
SuperGomez,Winter Soldier,Symbiotic Surface,0.5
SuperGomez,Wolverine,Krakoa,0.0
Swedenborg06,Daredevil,Hall Of Djalia,1.0
Swedenborg06,Daredevil,Spider-Islands,0.0
Swedenborg06,Daredevil,Symbiotic Surface,0.0
Swedenborg06,Doctor Strange,Heart Of Heaven,1.0
Swedenborg06,Gambit,Arakko,1.0
Swedenborg06,Gambit,Krakoa,0.0
Swedenborg06,Invisible Woman,Midtown,1.0
Swedenborg06,Iron Fist,Arakko,1.0
Swedenborg06,Iron Fist,Birnin T'Challa,0.0
Swedenborg06,Iron Fist,Celestial Husk,1.0
Swedenborg06,Iron Fist,Central Park,1.0
Swedenborg06,Iron Fist,Heart Of Heaven,0.75
Swedenborg06,Iron Fist,Hell's Heaven,0.0
Swedenborg06,Iron Fist,Krakoa,1.0
Swedenborg06,Iron Fist,Midtown,1.0
Swedenborg06,Iron Fist,Spider-Islands,1.0
Swedenborg06,Iron Fist,Yggdrasill Path,0.5
Sypeh,Gambit,Arakko,0.0
Sypeh,Gambit,Birnin T'Challa,1.0
Sypeh,Gambit,Hall Of Djalia,1.0
Sypeh,Invisible Woman,Arakko,0.0
Sypeh,Invisible Woman,Birnin T'Challa,1.0
Sypeh,Invisible Woman,Celestial Husk,0.0
Sypeh,Invisible Woman,Central Park,0.0
Sypeh,Invisible Woman,Hall Of Djalia,1.0
Sypeh,Invisible Woman,Hell's Heaven,1.0
Sypeh,Invisible Woman,Midtown,0.5
Sypeh,Invisible Woman,Spider-Islands,0.5
Sypeh,Invisible Woman,Symbiotic Surface,1.0
Sypeh,Invisible Woman,Yggdrasill Path,0.5
Sypeh,Loki,Celestial Husk,1.0
Sypeh,Loki,Krakoa,0.0
Sypeh,Loki,Yggdrasill Path,0.0
Sypeh,Luna Snow,Arakko,0.0
Sypeh,Rocket Raccoon,Heart Of Heaven,1.0
TBennett,Captain America,Krakoa,0.0
TBennett,Doctor Strange,Yggdrasill Path,0.0
TBennett,Gambit,Yggdrasill Path,0.0
TBennett,Human Torch,Celestial Husk,0.0
TBennett,Magneto,Krakoa,0.0
TBennett,Phoenix,Arakko,0.5
TBennett,Phoenix,Birnin T'Challa,0.0
TBennett,Phoenix,Celestial Husk,1.0
TBennett,Phoenix,Central Park,1.0
TBennett,Phoenix,Hall Of Djalia,1.0
TBennett,Phoenix,Heart Of Heaven,1.0
TBennett,Phoenix,Hell's Heaven,0.5
TBennett,Phoenix,Krakoa,1.0
TBennett,Phoenix,Midtown,0.0
TBennett,Phoenix,Spider-Islands,1.0
TBennett,Phoenix,Symbiotic Surface,1.0
TBennett,Psylocke,Arakko,0.0
TBennett,Rocket Raccoon,Spider-Islands,1.0
TTV quacklylol,Black Panther,Arakko,0.0
TTV quacklylol,Daredevil,Arakko,1.0
TTV quacklylol,Daredevil,Celestial Husk,0.0
TTV quacklylol,Daredevil,Central Park,1.0
TTV quacklylol,Daredevil,Heart Of Heaven,0.0
TTV quacklylol,Daredevil,Hell's Heaven,0.0
TTV quacklylol,Daredevil,Krakoa,0.0
TTV quacklylol,Daredevil,Symbiotic Surface,0.0
TTV quacklylol,Mister Fantastic,Arakko,1.0
TTV quacklylol,Mister Fantastic,Birnin T'Challa,0.0
TTV quacklylol,Mister Fantastic,Celestial Husk,0.5
TTV quacklylol,Mister Fantastic,Hall Of Djalia,0.6666666666666666
TTV quacklylol,Mister Fantastic,Heart Of Heaven,0.5
TTV quacklylol,Mister Fantastic,Krakoa,1.0
TTV quacklylol,Mister Fantastic,Midtown,1.0
TTV quacklylol,Mister Fantastic,Spider-Islands,1.0
TTV quacklylol,Mister Fantastic,Symbiotic Surface,0.5
TTV quacklylol,Mister Fantastic,Yggdrasill Path,1.0
TTV quacklylol,Wolverine,Yggdrasill Path,0.0
ThisGuyStinkss,Adam Warlock,Heart Of Heaven,1.0
ThisGuyStinkss,Gambit,Arakko,0.5
ThisGuyStinkss,Gambit,Birnin T'Challa,1.0
ThisGuyStinkss,Gambit,Heart Of Heaven,0.5
ThisGuyStinkss,Gambit,Hell's Heaven,0.6666666666666666
ThisGuyStinkss,Gambit,Krakoa,1.0
ThisGuyStinkss,Gambit,Midtown,1.0
ThisGuyStinkss,Gambit,Spider-Islands,1.0
ThisGuyStinkss,Gambit,Symbiotic Surface,0.0
ThisGuyStinkss,Gambit,Yggdrasill Path,0.0
ThisGuyStinkss,Invisible Woman,Central Park,0.0
ThisGuyStinkss,Invisible Woman,Yggdrasill Path,0.0
ThisGuyStinkss,Loki,Birnin T'Challa,1.0
ThisGuyStinkss,Luna Snow,Hall Of Djalia,0.0
ThisGuyStinkss,Luna Snow,Krakoa,1.0
ThisGuyStinkss,Luna Snow,Spider-Islands,1.0
Tim Cheesе,Gambit,Birnin T'Challa,1.0
Tim Cheesе,Gambit,Hall Of Djalia,0.0
Tim Cheesе,Gambit,Hell's Heaven,0.6666666666666666
Tim Cheesе,Gambit,Symbiotic Surface,1.0
Tim Cheesе,Gambit,Yggdrasill Path,0.0
Tim Cheesе,Magneto,Arakko,1.0
Tim Cheesе,Magneto,Spider-Islands,0.0
Tim Cheesе,Magneto,Yggdrasill Path,1.0
Tim Cheesе,Mantis,Birnin T'Challa,1.0
Tim Cheesе,Peni Parker,Birnin T'Challa,1.0
Tim Cheesе,Peni Parker,Central Park,0.0
Tim Cheesе,Peni Parker,Hall Of Djalia,1.0
Tim Cheesе,Peni Parker,Heart Of Heaven,0.5
Tim Cheesе,Peni Parker,Midtown,0.3333333333333333
Tim Cheesе,Peni Parker,Spider-Islands,0.5
Tim Cheesе,Peni Parker,Symbiotic Surface,1.0
Tim Cheesе,Peni Parker,Yggdrasill Path,1.0
Tim Cheesе,Venom,Midtown,1.0
TimTheTatmаn,Angela,Heart Of Heaven,1.0
TimTheTatmаn,Angela,Hell's Heaven,1.0
TimTheTatmаn,Doctor Strange,Birnin T'Challa,1.0
TimTheTatmаn,Doctor Strange,Celestial Husk,1.0
TimTheTatmаn,Emma Frost,Birnin T'Challa,1.0
TimTheTatmаn,Emma Frost,Celestial Husk,0.5
TimTheTatmаn,Emma Frost,Heart Of Heaven,1.0
TimTheTatmаn,Emma Frost,Krakoa,1.0
TimTheTatmаn,Emma Frost,Spider-Islands,0.3333333333333333
TimTheTatmаn,Emma Frost,Symbiotic Surface,1.0
TimTheTatmаn,Emma Frost,Yggdrasill Path,0.0
TimTheTatmаn,Gambit,Yggdrasill Path,1.0
TimTheTatmаn,Groot,Hall Of Djalia,1.0
TimTheTatmаn,Groot,Heart Of Heaven,0.0
TimTheTatmаn,Groot,Midtown,1.0
TimTheTatmаn,Jeff The Land Shark,Hall Of Djalia,1.0
TimTheTatmаn,Magneto,Birnin T'Challa,1.0
ToddPrice,Angela,Celestial Husk,1.0
ToddPrice,Angela,Central Park,1.0
ToddPrice,Angela,Hall Of Djalia,0.3333333333333333
ToddPrice,Angela,Heart Of Heaven,1.0
ToddPrice,Angela,Midtown,0.5
ToddPrice,Angela,Spider-Islands,1.0
ToddPrice,Angela,Symbiotic Surface,0.5
ToddPrice,Captain America,Birnin T'Challa,1.0
ToddPrice,Emma Frost,Arakko,0.5
ToddPrice,Groot,Central Park,0.5
ToddPrice,Groot,Heart Of Heaven,1.0
ToddPrice,Groot,Hell's Heaven,1.0
ToddPrice,Groot,Midtown,0.0
ToddPrice,Groot,Yggdrasill Path,0.0
ToddPrice,Mantis,Symbiotic Surface,0.0
ToddPrice,Rocket Raccoon,Arakko,0.0
ToddPrice,Rocket Raccoon,Krakoa,0.5
Tora8,Emma Frost,Celestial Husk,1.0
Tora8,Emma Frost,Hell's Heaven,1.0
Tora8,Emma Frost,Krakoa,1.0
Tora8,Emma Frost,Midtown,1.0
Tora8,Gambit,Arakko,0.0
Tora8,Gambit,Hell's Heaven,1.0
Tora8,Magneto,Birnin T'Challa,0.0
Tora8,Magneto,Central Park,0.5
Tora8,Magneto,Heart Of Heaven,0.0
Tora8,Magneto,Krakoa,0.0
Tora8,Magneto,Spider-Islands,1.0
Tora8,Moon Knight,Midtown,0.0
Tora8,Moon Knight,Symbiotic Surface,0.0
Tora8,Rocket Raccoon,Arakko,1.0
Tora8,Rocket Raccoon,Birnin T'Challa,1.0
Tora8,Rocket Raccoon,Central Park,1.0
Tora8,Rocket Raccoon,Hall Of Djalia,1.0
Tora8,Rocket Raccoon,Midtown,0.5
Tora8,Rocket Raccoon,Spider-Islands,1.0
Tora8,Rocket Raccoon,Symbiotic Surface,0.5
Tora8,Rocket Raccoon,Yggdrasill Path,1.0
TreeMan.1,Angela,Arakko,0.0
TreeMan.1,Angela,Krakoa,1.0
TreeMan.1,Angela,Yggdrasill Path,0.0
TreeMan.1,Captain America,Midtown,1.0
TreeMan.1,Emma Frost,Arakko,0.0
TreeMan.1,Emma Frost,Birnin T'Challa,0.0
TreeMan.1,Emma Frost,Heart Of Heaven,1.0
TreeMan.1,Emma Frost,Hell's Heaven,0.0
TreeMan.1,Groot,Arakko,1.0
TreeMan.1,Groot,Birnin T'Challa,0.0
TreeMan.1,Groot,Celestial Husk,1.0
TreeMan.1,Groot,Central Park,1.0
TreeMan.1,Groot,Hall Of Djalia,0.0
TreeMan.1,Groot,Krakoa,1.0
TreeMan.1,Groot,Midtown,1.0
TreeMan.1,Groot,Spider-Islands,1.0
TreeMan.1,Groot,Yggdrasill Path,1.0
TreeMan.1,Magneto,Yggdrasill Path,1.0
TreeMan.1,Rocket Raccoon,Birnin T'Challa,1.0
TreаsureHunter,Angela,Arakko,0.0
TreаsureHunter,Captain America,Arakko,1.0
TreаsureHunter,Captain America,Krakoa,1.0
TreаsureHunter,Captain America,Symbiotic Surface,1.0
TreаsureHunter,Captain America,Yggdrasill Path,1.0
TreаsureHunter,Doctor Strange,Central Park,1.0
TreаsureHunter,Doctor Strange,Hell's Heaven,1.0
TreаsureHunter,Groot,Celestial Husk,1.0
TreаsureHunter,Groot,Heart Of Heaven,1.0
TreаsureHunter,Groot,Krakoa,1.0
TreаsureHunter,Groot,Midtown,0.0
TreаsureHunter,Groot,Spider-Islands,1.0
TreаsureHunter,Groot,Yggdrasill Path,1.0
TreаsureHunter,Invisible Woman,Central Park,0.0
TreаsureHunter,Magneto,Birnin T'Challa,0.0
TreаsureHunter,Magneto,Celestial Husk,1.0
TreаsureHunter,Magneto,Central Park,1.0
TreаsureHunter,Magneto,Hall Of Djalia,0.5
TreаsureHunter,Magneto,Hell's Heaven,1.0
TreаsureHunter,Mantis,Arakko,1.0
TreаsureHunter,Star-Lord,Heart Of Heaven,0.0
TreаsureHunter,Venom,Krakoa,1.0
TreаsureHunter,Venom,Midtown,1.0
UT Papyrus,Hawkeye,Hall Of Djalia,0.0
UT Papyrus,Loki,Birnin T'Challa,1.0
UT Papyrus,Luna Snow,Krakoa,0.0
UT Papyrus,Magneto,Celestial Husk,1.0
UT Papyrus,Phoenix,Arakko,1.0
UT Papyrus,Phoenix,Spider-Islands,0.0
UT Papyrus,Spider-Man,Arakko,0.5
UT Papyrus,Spider-Man,Celestial Husk,1.0
UT Papyrus,Spider-Man,Central Park,1.0
UT Papyrus,Spider-Man,Heart Of Heaven,0.3333333333333333
UT Papyrus,Spider-Man,Midtown,0.3333333333333333
UT Papyrus,Spider-Man,Spider-Islands,1.0
UT Papyrus,Spider-Man,Symbiotic Surface,1.0
UT Papyrus,Spider-Man,Yggdrasill Path,0.5
VP Sypeh,Adam Warlock,Birnin T'Challa,1.0
VP Sypeh,Gambit,Arakko,1.0
VP Sypeh,Gambit,Birnin T'Challa,0.0
VP Sypeh,Gambit,Heart Of Heaven,1.0
VP Sypeh,Gambit,Midtown,1.0
VP Sypeh,Invisible Woman,Birnin T'Challa,1.0
VP Sypeh,Invisible Woman,Celestial Husk,1.0
VP Sypeh,Invisible Woman,Hall Of Djalia,0.5
VP Sypeh,Invisible Woman,Hell's Heaven,0.5
VP Sypeh,Invisible Woman,Krakoa,0.6666666666666666
VP Sypeh,Invisible Woman,Midtown,1.0
VP Sypeh,Invisible Woman,Spider-Islands,1.0
VP Sypeh,Invisible Woman,Symbiotic Surface,1.0
VP Sypeh,Loki,Celestial Husk,1.0
VP Sypeh,Loki,Heart Of Heaven,1.0
VP Sypeh,Loki,Symbiotic Surface,1.0
VP Sypeh,Loki,Yggdrasill Path,1.0
VP Sypeh,Mantis,Yggdrasill Path,0.0
VP Sypeh,Rocket Raccoon,Midtown,1.0
VP Sypeh,Rocket Raccoon,Yggdrasill Path,1.0
Vastus,Angela,Heart Of Heaven,1.0
Vastus,Angela,Hell's Heaven,1.0
Vastus,Captain America,Birnin T'Challa,0.0
Vastus,Captain America,Krakoa,1.0
Vastus,Emma Frost,Central Park,1.0
Vastus,Emma Frost,Heart Of Heaven,1.0
Vastus,Emma Frost,Hell's Heaven,0.0
Vastus,Groot,Arakko,1.0
Vastus,Groot,Birnin T'Challa,0.0
Vastus,Groot,Central Park,1.0
Vastus,Groot,Hall Of Djalia,1.0
Vastus,Groot,Midtown,0.6666666666666666
Vastus,Groot,Yggdrasill Path,1.0
Vastus,Magneto,Central Park,0.0
Vastus,Magneto,Hall Of Djalia,0.5
Vastus,Magneto,Hell's Heaven,0.0
Vastus,Magneto,Spider-Islands,0.5
Vastus,Magneto,Symbiotic Surface,1.0
Vastus,The Thing,Krakoa,0.0
Versа,Gambit,Birnin T'Challa,0.0
Versа,Gambit,Central Park,1.0
Versа,Gambit,Hall Of Djalia,1.0
Versа,Gambit,Hell's Heaven,1.0
Versа,Gambit,Krakoa,0.0
Versа,Invisible Woman,Arakko,1.0
Versа,Invisible Woman,Birnin T'Challa,1.0
Versа,Invisible Woman,Celestial Husk,1.0
Versа,Invisible Woman,Hall Of Djalia,1.0
Versа,Invisible Woman,Heart Of Heaven,0.0
Versа,Loki,Birnin T'Challa,1.0
Versа,Loki,Hall Of Djalia,1.0
Versа,Loki,Hell's Heaven,0.0
Versа,Loki,Krakoa,1.0
Versа,Rocket Raccoon,Arakko,1.0
Versа,Rocket Raccoon,Hall Of Djalia,0.5
Versа,Rocket Raccoon,Heart Of Heaven,0.0
Versа,Rocket Raccoon,Spider-Islands,0.6666666666666666
Versа,Rocket Raccoon,Symbiotic Surface,1.0
Versа,Rocket Raccoon,Yggdrasill Path,1.0
VeryStickyGuy,Adam Warlock,Midtown,0.0
VeryStickyGuy,Angela,Hall Of Djalia,1.0
VeryStickyGuy,Angela,Krakoa,1.0
VeryStickyGuy,Angela,Spider-Islands,1.0
VeryStickyGuy,Angela,Yggdrasill Path,1.0
VeryStickyGuy,Daredevil,Birnin T'Challa,0.0
VeryStickyGuy,Emma Frost,Celestial Husk,0.0
VeryStickyGuy,Gambit,Heart Of Heaven,1.0
VeryStickyGuy,Iron Fist,Hell's Heaven,1.0
VeryStickyGuy,Iron Fist,Symbiotic Surface,1.0
VeryStickyGuy,Jeff The Land Shark,Central Park,1.0
VeryStickyGuy,Jeff The Land Shark,Yggdrasill Path,1.0
VeryStickyGuy,Magneto,Spider-Islands,1.0
VeryStickyGuy,Mantis,Arakko,1.0
VeryStickyGuy,Moon Knight,Celestial Husk,1.0
VeryStickyGuy,Moon Knight,Yggdrasill Path,1.0
VeryStickyGuy,Psylocke,Yggdrasill Path,0.0
VeryStickyGuy,Star-Lord,Hall Of Djalia,1.0
VeryStickyGuy,The Thing,Midtown,0.0
VeryStickyGuy,Thor,Heart Of Heaven,0.0
VeryStickyGuy,Thor,Midtown,1.0
VeryStickyGuy,Thor,Symbiotic Surface,0.0
Vicisity,Gambit,Yggdrasill Path,1.0
Vicisity,Invisible Woman,Arakko,1.0
Vicisity,Invisible Woman,Birnin T'Challa,1.0
Vicisity,Invisible Woman,Celestial Husk,1.0
Vicisity,Invisible Woman,Central Park,0.0
Vicisity,Invisible Woman,Hall Of Djalia,1.0
Vicisity,Invisible Woman,Heart Of Heaven,0.5
Vicisity,Invisible Woman,Hell's Heaven,0.5
Vicisity,Invisible Woman,Krakoa,0.6666666666666666
Vicisity,Invisible Woman,Spider-Islands,1.0
Vicisity,Invisible Woman,Yggdrasill Path,1.0
Vicisity,Mantis,Central Park,0.0
Vicisity,Rocket Raccoon,Arakko,1.0
Vicisity,Rocket Raccoon,Birnin T'Challa,1.0
Vicisity,Rocket Raccoon,Hell's Heaven,0.0
Vicisity,Rocket Raccoon,Symbiotic Surface,1.0
Vill-v,Emma Frost,Birnin T'Challa,1.0
Vill-v,Gambit,Celestial Husk,1.0
Vill-v,Gambit,Central Park,1.0
Vill-v,Gambit,Hell's Heaven,1.0
Vill-v,Gambit,Krakoa,1.0
Vill-v,Gambit,Midtown,1.0
Vill-v,Gambit,Spider-Islands,0.0
Vill-v,Invisible Woman,Birnin T'Challa,0.5
Vill-v,Invisible Woman,Central Park,1.0
Vill-v,Invisible Woman,Symbiotic Surface,0.0
Vill-v,Jeff The Land Shark,Central Park,0.0
Vill-v,Jeff The Land Shark,Krakoa,1.0
Vill-v,Loki,Birnin T'Challa,1.0
Vill-v,Loki,Midtown,1.0
Vill-v,Loki,Yggdrasill Path,0.0
Vill-v,Luna Snow,Arakko,0.0
Vill-v,Luna Snow,Celestial Husk,0.0
Vill-v,Luna Snow,Yggdrasill Path,0.0
Vill-v,Magik,Hell's Heaven,0.0
Vill-v,Mantis,Birnin T'Challa,0.0
Vill-v,Mantis,Central Park,1.0
Vill-v,Mantis,Heart Of Heaven,0.0
Vill-v,Mantis,Midtown,1.0
Voldemortᅠ,Gambit,Arakko,0.0
Voldemortᅠ,Gambit,Central Park,0.0
Voldemortᅠ,Gambit,Krakoa,1.0
Voldemortᅠ,Gambit,Midtown,1.0
Voldemortᅠ,Gambit,Symbiotic Surface,1.0
Voldemortᅠ,Invisible Woman,Birnin T'Challa,1.0
Voldemortᅠ,Invisible Woman,Celestial Husk,1.0
Voldemortᅠ,Invisible Woman,Central Park,1.0
Voldemortᅠ,Invisible Woman,Heart Of Heaven,0.5
Voldemortᅠ,Invisible Woman,Hell's Heaven,1.0
Voldemortᅠ,Invisible Woman,Spider-Islands,1.0
Voldemortᅠ,Invisible Woman,Symbiotic Surface,1.0
Voldemortᅠ,Invisible Woman,Yggdrasill Path,0.5
Voldemortᅠ,Loki,Arakko,1.0
Voldemortᅠ,Loki,Central Park,0.5
Voldemortᅠ,Loki,Hell's Heaven,1.0
Voldemortᅠ,Loki,Symbiotic Surface,1.0
Voldemortᅠ,Loki,Yggdrasill Path,1.0
Voldemortᅠ,Mantis,Midtown,0.0
Vyvanse Ryften,Hela,Hall Of Djalia,1.0
Vyvanse Ryften,Hela,Spider-Islands,1.0
Vyvanse Ryften,Hela,Yggdrasill Path,1.0
Vyvanse Ryften,Namor,Birnin T'Challa,1.0
Vyvanse Ryften,Namor,Hall Of Djalia,1.0
Vyvanse Ryften,Phoenix,Hall Of Djalia,1.0
