player_id,hero_name,Adam Warlock,Angela,Black Panther,Black Widow,Blade,Bruce Banner,Captain America,Cloak & Dagger,Daredevil,Doctor Strange,Emma Frost,Gambit,Groot,Hawkeye,Hela,Human Torch,Invisible Woman,Iron Fist,Iron Man,Jeff The Land Shark,Loki,Luna Snow,Magik,Magneto,Mantis,Mister Fantastic,Moon Knight,Namor,Peni Parker,Phoenix,Psylocke,Rocket Raccoon,Scarlet Witch,Spider-Man,Squirrel Girl,Star-Lord,Storm,The Punisher,The Thing,Thor,Ultron,Venom,Winter Soldier,Wolverine
Mango8051,Venom,,,,,,0.0,0.0,,,,,1.0,,,,,,,,,0.5,,,1.0,,,1.0,,,0.5,,0.0,,,,,,,,,,,,
Mangogoooo,Gambit,,,0.0,,,,,,,,0.0,,,0.0,,,0.0,,,,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,,,
Mangogoooo,Invisible Woman,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,
Mangogoooo,Rocket Raccoon,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,
Maniai,Gambit,,,,,,,0.0,,,0.5,0.0,,,,,,,,,,0.5,,0.5,0.0,1.0,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,1.0,
Manny_Mc_Daddy,Emma Frost,,0.0,,,,,,,0.0,,,0.2,0.0,0.5,,,0.3333333333333333,,,0.0,0.5,,,0.16666666666666666,0.0,,,,,0.0,,0.0,,0.0,,,,,,,,0.0,0.0,0.0
Manny_Mc_Daddy,Luna Snow,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,
Manny_Mc_Daddy,Magneto,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
Manny_Mc_Furry,Invisible Woman,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,
Manny_Mc_Uncle,Invisible Woman,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0
ManofJump,Angela,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,
ManofJump,Emma Frost,,,1.0,,,,,,,,,0.0,,,,,0.3333333333333333,0.0,,1.0,,,,0.0,,,0.0,,1.0,0.0,,0.0,,,,,,1.0,0.0,,,,0.0,
ManofJump,Magik,,,,,,,,,,,,,,,,,0.0,,,1.0,0.0,,,,,,,,0.5,,1.0,1.0,,0.0,,1.0,,,,0.0,,,,
ManofJump,Winter Soldier,,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,
Manpig678,Thor,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,
Mantis Me,Black Widow,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,
Marcus,Luna Snow,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,
MarinaraMonk,Emma Frost,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,
Mariоn,Cloak & Dagger,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
Mariоn,Gambit,,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,
Mariоn,Invisible Woman,,,,,,,,,,,0.25,0.5,0.0,1.0,1.0,,,,,0.0,,,,0.5,0.6666666666666666,,,,,0.0,0.0,0.0,,,,0.0,,,,,,1.0,,1.0
Mariоn,Jeff The Land Shark,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,
Mariоn,Luna Snow,0.0,,,,,,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,0.5,0.0,,,,,,0.0,0.0,,0.0,,,0.0,,,,,0.0,,
Mariоn,Moon Knight,,,0.0,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,
Mariоn,Phoenix,,0.0,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
Mark-The-Shark,Angela,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,,,,0.0,,0.0,,0.0,,,,,0.0,,,,0.0,
Markos <3,Invisible Woman,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
MartinYuan,Angela,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,
Martÿ,Jeff The Land Shark,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,
Martẏ,Jeff The Land Shark,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,,
Maríe Rose,Invisible Woman,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,
Mashu,The Punisher,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
Massfa,Magneto,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,
Massfa,Winter Soldier,,,,,,,,,,,1.0,0.5,,,,,1.0,,,,,,,0.5,,,,,,1.0,0.0,0.0,,,,0.0,,,,,,,,
Master Peter,Gambit,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Master Peter,Iron Fist,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
MasterJhon,Iron Fist,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
MasterJhon,Venom,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0
Master_Duck,Daredevil,,,,,,,,,,,0.0,0.0,0.5,0.0,0.5,,0.5,,,0.0,0.0,0.3333333333333333,,0.5,0.0,,,1.0,0.0,0.25,,0.16666666666666666,,0.0,,,,,,0.0,,,0.0,
Master_Duck,Emma Frost,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,
Master_Duck,Hela,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,
Master_Duck,Invisible Woman,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,
Master_Duck,Iron Fist,,0.5,,,,,,,,0.0,1.0,0.7,1.0,,0.0,,0.42857142857142855,,,0.5,0.5,,0.0,0.7142857142857143,,0.0,,,0.5,0.5,,0.75,,1.0,,1.0,,,,0.5,,0.0,0.75,1.0
Master_Duck,Namor,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Master_Duck,Psylocke,,,,,,,,0.0,,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Master_Duck,Rocket Raccoon,,1.0,,,,,,,,,,,0.0,,1.0,,0.5,,,,,,,1.0,,,,1.0,,0.0,0.0,,,,,,,,,0.0,,,,
Matad0ri,Mantis,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,,,
Matad0ri,Rocket Raccoon,,,,,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
Matejcina,Magneto,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,
Matherios,Namor,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,
Matherios,Wolverine,,0.0,,,,,,,,,,0.0,,0.0,,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,
Matt.,Adam Warlock,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,
MatthewMA,Doctor Strange,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,
Mattnel,The Thing,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,
Mattnel,Thor,,,,,,,,,,,,0.0,,,,,1.0,0.5,,0.0,,0.0,,0.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0
MattnelX3,The Thing,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,
MattscreamBoi,Doctor Strange,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
MattscreamBoi,Emma Frost,,1.0,,,,,,,,,,0.6666666666666666,,,,,1.0,,,1.0,0.5,,,0.5,0.0,1.0,1.0,,,,,,,,,0.0,,,,,,,,1.0
MattscreamBoi,Gambit,,1.0,,1.0,,,,,,,1.0,,1.0,,,,0.6666666666666666,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,0.8,,1.0,,0.5,,1.0,,,,0.6666666666666666,1.0,0.5,1.0,
MattscreamBoi,Groot,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0
MattscreamBoi,Jeff The Land Shark,,1.0,,,,,0.0,,0.0,,0.0,,,,,,0.0,1.0,,,,,,,,,,,0.0,,0.5,0.5,,0.0,,0.0,,,,1.0,,,0.0,
MattscreamBoi,Loki,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.3333333333333333,,,,,,0.5,0.0,1.0,,,,,,,,1.0,,,0.0,1.0
MattscreamBoi,Luna Snow,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,,,0.0,0.5,1.0,,,,,1.0,,,,,,,,,,,,,0.5,
MattscreamBoi,Magneto,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
MattscreamBoi,Phoenix,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,
MattscreamBoi,Venom,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,
MattyFigz,Doctor Strange,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,
MattyFigz,Invisible Woman,,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,,,,0.5,,,,,,,0.5,0.3333333333333333,,,,0.0,,,0.0,,,0.0,0.5,
MattyFigz,Loki,,,,,,,,,,,,0.0,,,,,1.0,,,,,1.0,,1.0,,,,,,1.0,0.0,,,,1.0,0.0,,,,0.0,,0.0,,
MattyFigz,Luna Snow,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,
MattyFigz,Magneto,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,
MattyFigz,Rocket Raccoon,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,
Matty_1v9 TTV,Psylocke,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,
MaurMaurFloofy,Gambit,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,,,,,,0.2,,,,0.0,,,0.2,,,0.0,,,0.0,0.0,,,0.0,,0.5,,,0.0,,,,0.0,1.0
MaurMaurFloofy,Invisible Woman,,1.0,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,
MaurMaurFloofy,Jeff The Land Shark,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,
MaurMaurFloofy,Loki,,,,,,,,,,,0.0,0.5,1.0,,,,,,,,,,,0.5,0.5,,,,,,,,,0.0,,1.0,,,,,,,,
MaurMaurFloofy,Rocket Raccoon,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,
Mauve,Gambit,,,,,,,,,,,1.0,,0.5,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,0.0,1.0,,,0.0,,1.0,,,,0.0,,1.0,0.6666666666666666,
Mauve,Invisible Woman,,0.0,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,0.0,,0.3333333333333333,,0.0,,,,1.0,,,0.0,,,1.0,0.0,
Mauve,Loki,,,,,,,,,,,0.0,0.5,,,,,,,,,,,,0.5,,,,,,0.5,,,,,,1.0,,,,,,1.0,0.0,
Mauve,Rocket Raccoon,,0.0,,,,,,,,,0.5,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,0.0,0.0,,,,,1.0,,1.0,,,,,0.0,
Mavsy,Angela,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,
Mavsy,Gambit,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,
Mavsy,Groot,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,
Mavsy,Luna Snow,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
Mavsy,Moon Knight,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,
Mavsy,Psylocke,,,,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,1.0
Mavsy,Rocket Raccoon,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,0.0,
Mavsy,Spider-Man,,0.5,,,,,,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,,1.0,,0.5,,,0.0,0.5,0.0,,0.625,,0.0,,,1.0,0.0,0.0,0.8,,,,,,,,,,0.0,1.0,0.5
Mavsy,Venom,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
Max Drives,Peni Parker,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,
MaxBeeswax,Emma Frost,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0
MaxThunder,Angela,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,
MaxThunder,Captain America,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,
MaxThunder,Groot,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
Maximus_777,Invisible Woman,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0
Maxoglot,Mantis,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,
Maxxieehh,Peni Parker,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,
MaybeASpy,Bruce Banner,,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,
MaypullSyrup,Invisible Woman,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,
Mazaficus,Cloak & Dagger,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
MaÞle,Emma Frost,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,
Maсhiavelli,Emma Frost,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
Maсhiavelli,Magneto,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,
Maсhiavelli,Namor,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,
Maсhiavelli,Venom,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
McLogicᵗᵗᵛ,Angela,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,
McLogicᵗᵗᵛ,Doctor Strange,,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,
McLogicᵗᵗᵛ,Emma Frost,,,,,0.0,,0.0,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,,,
McLogicᵗᵗᵛ,Magneto,,,,,,0.0,,,,,,0.3333333333333333,,0.0,1.0,,0.5,,,,0.5,0.0,0.0,,,0.5,,1.0,,1.0,,1.0,,0.0,,,,0.0,,1.0,,,0.0,0.5
McMorla,Magneto,,,,,,,0.0,,,,,0.0,,,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,
Mcк,Daredevil,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,,,
Mcк,Emma Frost,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,
Mcк,Hawkeye,,,,,,,,,,0.0,0.5,0.0,,,,,1.0,,,,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.0
Mcк,Hela,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,
Mcк,Loki,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,
Mcк,Magneto,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,,,,0.5,1.0,,,,,,,,0.0,1.0,1.0,,,,1.0,,,,,,,,1.0
Mcк,Phoenix,,,,,,,,,,,0.0,0.5,0.0,,,,0.5,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,1.0,,1.0
Mcк,Psylocke,,,,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0
Mcк,Winter Soldier,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,
MeIanated,Captain America,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,
MeWheezyTTV,Gambit,,0.0,,,0.5,,,,,,1.0,,1.0,,,,0.5,,,,1.0,,,0.6666666666666666,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,0.0,
MeWheezyTTV,Invisible Woman,,1.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
MeWheezyTTV,Luna Snow,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,
MeWheezyTTV,Rocket Raccoon,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,
Meel15fps,Magneto,,0.0,,,,1.0,0.0,0.0,,,0.0,0.5,0.0,1.0,,,0.0,0.5,,,0.0,1.0,1.0,,,0.3333333333333333,0.0,,,1.0,0.5,0.5,,1.0,,0.0,,,,,,,0.3333333333333333,
MegaXD,Jeff The Land Shark,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
Megajz,The Thing,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,
Megamind319,Rocket Raccoon,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,
Megawatt,Emma Frost,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,
Mehtricʸᵗ,Black Widow,,1.0,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,
Mehtricʸᵗ,Psylocke,,0.0,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,
Mehtricʸᵗ,Star-Lord,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,
Mehtricʸᵗ,Winter Soldier,,,,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0
Melcxre,Gambit,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,
Meldermacᵗᵛ,Gambit,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,
Meldermacᵗᵛ,Phoenix,,1.0,,,,,,,1.0,,0.0,0.0,0.0,,,,0.5,,,,1.0,0.0,,0.5,,,,,,,,0.0,,,,,,0.0,,,,,,0.0
Meldermacᵗᵛ,Rocket Raccoon,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
Meldermacᵗᵛ,Star-Lord,1.0,,,,,,,,,0.0,0.0,,1.0,,,,0.5,,,,,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,0.0,
MeleeSavior,Angela,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,
Meliora Loux,Gambit,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,
Meliø,Hela,,0.5,,,,,,,,,1.0,0.6,1.0,,,,1.0,,,,0.0,,,0.6,,,,0.6666666666666666,,,1.0,1.0,,,,,,,,,,,0.6666666666666666,
Meliø,Mantis,,,,,,,,,,1.0,1.0,1.0,,,,,0.0,,,,0.0,,,0.0,,,,,,1.0,0.0,1.0,,,,,,,,,,0.0,,
Meliø,Phoenix,0.0,0.5,,,,,1.0,,,,0.3333333333333333,0.375,0.6666666666666666,,0.0,,0.42857142857142855,0.0,,,1.0,,,0.375,0.0,,,,,,0.0,0.3333333333333333,,,,1.0,,,,,,0.0,0.3333333333333333,1.0
Meliø,Psylocke,,0.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,0.0,,,,
Meliø,Rocket Raccoon,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,
Meliø,Star-Lord,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,
MellonCollie鳩,Black Widow,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,
MellonCollie鳩,Emma Frost,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,
Melluto,Gambit,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,0.5,,,,,,0.5,0.0,,,,,,,,,,,,0.5,
Melluto,Magneto,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,
Melluto,Winter Soldier,,,,,,,,,,,,0.0,,,,0.0,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,
Melo_0,Cloak & Dagger,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,
Melo_0,Gambit,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,
Melo_0,Invisible Woman,,,,,,,0.0,,,,0.5,0.5,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,0.5,1.0,,,,0.0,,,,,,,1.0,
Melo_0,Rocket Raccoon,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,
Melodyyyy,Emma Frost,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,0.0,,0.0,,,,,,,,
Melodyyyy,Magneto,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
MelonStomper,Groot,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,
MelonStomper,Jeff The Land Shark,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0
MelonStomper,Rocket Raccoon,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,,,
Melophobia,Adam Warlock,,0.5,,,,,,,,,1.0,,0.0,0.0,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0
Melophobia,Emma Frost,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0
Melophobia,Gambit,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,
Melophobia,Hela,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,
Melophobia,Magneto,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
Melophobia,Namor,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Melophobia,Phoenix,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,
