match_id,team_id,hero_name,won
5517945_1764403955_1290236_11001_11,0,"Blade, Captain America, Invisible Woman, Luna Snow, Magneto, Phoenix",1
5517945_1764403955_1290236_11001_11,1,"Blade, Invisible Woman, Loki, Magneto, Thor, Winter Soldier",0
5517946_1764446880_1311052_11001_11,0,"Gambit, Loki, Magneto, Mantis, Thor, Wolverine",0
5517946_1764446880_1311052_11001_11,1,"Emma Frost, Gambit, Hela, Loki, Mantis, Peni Parker",1
5517946_1764645483_1272388_11001_11,0,"Groot, Invisible Woman, Magneto, Moon Knight, Rocket Raccoon, Spider-Man",0
5517946_1764645483_1272388_11001_11,1,"Emma Frost, Groot, Invisible Woman, Jeff The Land Shark, Spider-Man, Winter Soldier",1
5517946_1764650438_1272460_11001_11,0,"Cloak & Dagger, Emma Frost, Hela, Loki, Magneto, Psylocke",0
5517946_1764650438_1272460_11001_11,1,"Doctor Strange, Emma Frost, Hela, Luna Snow, Psylocke, Rocket Raccoon",1
5517946_1764909449_1318076_11001_11,0,"Emma Frost, Groot, Hela, Invisible Woman, Loki, Spider-Man",1
5517946_1764909449_1318076_11001_11,1,"Angela, Jeff The Land Shark, Rocket Raccoon, Spider-Man, Star-Lord, Venom",0
5517946_1764931670_1318357_11001_11,0,"Emma Frost, Gambit, Invisible Woman, Phoenix, Spider-Man, Venom",0
5517946_1764931670_1318357_11001_11,1,"Emma Frost, Gambit, Invisible Woman, Mister Fantastic, Phoenix, Psylocke",1
5517946_1765089979_1245020_11001_11,0,"Emma Frost, Gambit, Invisible Woman, Magneto, Psylocke, Winter Soldier",1
5517946_1765089979_1245020_11001_11,1,"Gambit, Hawkeye, Invisible Woman, Magneto, Psylocke, Venom",0
5517946_1765092370_1245050_11001_11,0,"Bruce Banner, Invisible Woman, Mantis, Psylocke, Spider-Man, The Punisher",1
5517946_1765092370_1245050_11001_11,1,"Hela, Invisible Woman, Magneto, Moon Knight, Rocket Raccoon, Star-Lord",0
5517946_1765097405_1245104_11001_11,0,"Gambit, Hawkeye, Peni Parker, Psylocke, Rocket Raccoon, The Thing",1
5517946_1765097405_1245104_11001_11,1,"Doctor Strange, Gambit, Magik, Magneto, Rocket Raccoon, Wolverine",0
5517946_1765104007_1245159_11001_11,0,"Emma Frost, Gambit, Hela, Namor, Peni Parker, Rocket Raccoon",0
5517946_1765104007_1245159_11001_11,1,"Doctor Strange, Emma Frost, Gambit, Hela, Invisible Woman, Namor",1
5517947_1765009137_1318149_11001_11,0,"Groot, Invisible Woman, Phoenix, Psylocke, Rocket Raccoon, Wolverine",1
5517947_1765009137_1318149_11001_11,1,"Angela, Cloak & Dagger, Emma Frost, Phoenix, Psylocke, Rocket Raccoon",0
5517948_1764926403_1267324_11001_11,0,"Emma Frost, Invisible Woman, Magneto, Phoenix, Rocket Raccoon, Star-Lord",1
5517948_1764926403_1267324_11001_11,1,"Captain America, Emma Frost, Invisible Woman, Moon Knight, Rocket Raccoon, Winter Soldier",0
5517949_1764573359_1311435_11001_11,0,"Iron Fist, Magneto, Peni Parker, Phoenix, Rocket Raccoon, Spider-Man",1
5517949_1764573359_1311435_11001_11,1,"Emma Frost, Hawkeye, Invisible Woman, Iron Fist, Luna Snow, Magik",0
5517949_1764808799_1288014_11001_11,0,"Invisible Woman, Jeff The Land Shark, Magneto, Mister Fantastic, Moon Knight, Spider-Man",1
5517949_1764808799_1288014_11001_11,1,"Adam Warlock, Captain America, Emma Frost, Hela, Jeff The Land Shark, Namor",0
5517949_1764909636_1272254_11001_11,0,"Cloak & Dagger, Emma Frost, Hela, Invisible Woman, Magneto, Namor",0
5517949_1764909636_1272254_11001_11,1,"Blade, Hela, Invisible Woman, Luna Snow, Namor, Thor",1
5517949_1764913932_1272318_11001_11,0,"Emma Frost, Gambit, Groot, Invisible Woman, Psylocke, Star-Lord",0
5517949_1764913932_1272318_11001_11,1,"Doctor Strange, Gambit, Hawkeye, Invisible Woman, Magneto, Psylocke",1
5517949_1764917941_1272374_11001_11,0,"Emma Frost, Invisible Woman, Luna Snow, Phoenix, Psylocke, Venom",0
5517949_1764917941_1272374_11001_11,1,"Emma Frost, Groot, Invisible Woman, Iron Fist, Loki, Phoenix",1
5517950_1764060948_1310657_11001_11,0,"Angela, Emma Frost, Luna Snow, Phoenix, Rocket Raccoon, Winter Soldier",1
5517950_1764060948_1310657_11001_11,1,"Angela, Emma Frost, Invisible Woman, Iron Fist, Luna Snow, Spider-Man",0
5517951_1764735477_1291134_11001_11,0,"Gambit, Groot, Hela, Magneto, Rocket Raccoon, Wolverine",0
5517951_1764735477_1291134_11001_11,1,"Captain America, Gambit, Hela, Magneto, Rocket Raccoon, Wolverine",1
5517951_1764735942_1291138_11001_11,0,"Invisible Woman, Magneto, Rocket Raccoon, Spider-Man, Thor, Wolverine",0
5517951_1764735942_1291138_11001_11,1,"Angela, Emma Frost, Invisible Woman, Invisible Woman, Psylocke, Star-Lord",1
5517952_1764736544_1318056_11001_11,0,"Angela, Invisible Woman, Phoenix, Rocket Raccoon, Spider-Man, Venom",1
5517952_1764736544_1318056_11001_11,1,"Angela, Groot, Invisible Woman, Luna Snow, Mister Fantastic, Psylocke",0
5517952_1764759235_1318372_11001_11,0,"Emma Frost, Gambit, Jeff The Land Shark, Magik, Phoenix, Venom",1
5517952_1764759235_1318372_11001_11,1,"Emma Frost, Gambit, Luna Snow, Magneto, Phoenix, Winter Soldier",0
5517952_1764887071_2042005_11001_11,0,"Angela, Invisible Woman, Magneto, Phoenix, Rocket Raccoon, Star-Lord",1
5517952_1764887071_2042005_11001_11,1,"Emma Frost, Invisible Woman, Loki, Magneto, Phoenix, Winter Soldier",0
5517952_1764903447_1267140_11001_11,0,"Gambit, Groot, Luna Snow, Magneto, Phoenix, Winter Soldier",1
5517952_1764903447_1267140_11001_11,1,"Gambit, Luna Snow, Magneto, Phoenix, Venom, Winter Soldier",0
5517952_1764926287_1267431_11001_11,0,"Captain America, Magneto, Mantis, Rocket Raccoon, Spider-Man, Winter Soldier",1
5517952_1764926287_1267431_11001_11,1,"Invisible Woman, Luna Snow, Magneto, Mister Fantastic, Spider-Man, Winter Soldier",0
5517953_1763537080_1311421_11001_11,0,"Doctor Strange, Gambit, Invisible Woman, Mantis, Phoenix, Spider-Man",0
5517953_1763537080_1311421_11001_11,1,"Daredevil, Gambit, Invisible Woman, Iron Fist, Magneto, Spider-Man",1
5517953_1764634995_1291069_11001_11,0,"Angela, Gambit, Loki, Magneto, Phoenix, Star-Lord",1
5517953_1764634995_1291069_11001_11,1,"Emma Frost, Gambit, Magneto, Phoenix, Star-Lord, The Punisher",0
5517953_1765015887_1245322_11001_11,0,"Captain America, Invisible Woman, Jeff The Land Shark, Psylocke, Venom, Winter Soldier",0
5517953_1765015887_1245322_11001_11,1,"Groot, Invisible Woman, Magneto, Psylocke, Rocket Raccoon, Wolverine",1
5517955_1763233524_1292054_11001_11,0,"Gambit, Groot, Loki, Phoenix, Venom, Wolverine",0
5517955_1763233524_1292054_11001_11,1,"Doctor Strange, Gambit, Rocket Raccoon, The Punisher, Thor, Wolverine",1
5517955_1765094305_1310202_11001_11,0,"Angela, Emma Frost, Gambit, Invisible Woman, Iron Fist, The Punisher",0
5517955_1765094305_1310202_11001_11,1,"Gambit, Groot, Invisible Woman, Magneto, Phoenix, Psylocke",1
5517957_1765062313_2042012_11001_11,0,"Angela, Invisible Woman, Jeff The Land Shark, Phoenix, Star-Lord, Thor",0
5517957_1765062313_2042012_11001_11,1,"Angela, Emma Frost, Invisible Woman, Phoenix, Rocket Raccoon, Star-Lord",1
5517958_1764813618_1292134_11001_11,0,"Blade, Groot, Invisible Woman, Magneto, Mantis, Phoenix",1
5517958_1764813618_1292134_11001_11,1,"Emma Frost, Hela, Invisible Woman, Iron Fist, Rocket Raccoon, Venom",0
5517958_1764819141_1292203_11001_11,0,"Emma Frost, Gambit, Phoenix, Psylocke, Rocket Raccoon, Star-Lord",1
5517958_1764819141_1292203_11001_11,1,"Emma Frost, Gambit, Invisible Woman, Phoenix, Venom, Wolverine",0
5517958_1764853436_1245103_11001_12,0,"Angela, Emma Frost, Invisible Woman, Mantis, Moon Knight, Rocket Raccoon",1
5517958_1764853436_1245103_11001_12,1,"Angela, Doctor Strange, Invisible Woman, Loki, Mantis, Psylocke",0
5517958_1764974329_1291031_11001_11,0,"Emma Frost, Invisible Woman, Loki, Magneto, Phoenix, Psylocke",0
5517958_1764974329_1291031_11001_11,1,"Emma Frost, Invisible Woman, Iron Fist, Loki, Magneto, Wolverine",1
5517958_1764978386_1291094_11001_11,0,"Emma Frost, Invisible Woman, Magneto, Phoenix, Psylocke, Rocket Raccoon",0
5517958_1764978386_1291094_11001_11,1,"Groot, Invisible Woman, Mantis, Phoenix, Psylocke, Thor",1
5517958_1765043711_1290439_11001_11,0,"Captain America, Emma Frost, Hela, Jeff The Land Shark, Magik, Rocket Raccoon",0
5517958_1765043711_1290439_11001_11,1,"Emma Frost, Groot, Invisible Woman, Mister Fantastic, Rocket Raccoon, Winter Soldier",1
5517960_1765099558_1311260_11001_11,0,"Doctor Strange, Gambit, Hawkeye, Invisible Woman, Magneto, Storm",1
5517960_1765099558_1311260_11001_11,1,"Doctor Strange, Gambit, Invisible Woman, Magneto, Phoenix, Winter Soldier",0
5517961_1763684001_1245001_11001_11,0,"Emma Frost, Gambit, Groot, Invisible Woman, Mantis, Winter Soldier",1
5517961_1763684001_1245001_11001_11,1,"Emma Frost, Gambit, Groot, Invisible Woman, Mantis, Winter Soldier",0
5517961_1764452065_1288141_11001_11,0,"Groot, Invisible Woman, Magneto, Moon Knight, Phoenix, Rocket Raccoon",1
5517961_1764452065_1288141_11001_11,1,"Invisible Woman, Jeff The Land Shark, Magneto, Mantis, Psylocke, Venom",0
5517962_1763353077_1318006_11001_11,0,"Gambit, Invisible Woman, Phoenix, Spider-Man, Thor, Venom",0
5517962_1763353077_1318006_11001_11,1,"Captain America, Gambit, Magneto, Mister Fantastic, Psylocke, Rocket Raccoon",1
5517962_1764556517_1310236_11001_11,0,"Angela, Gambit, Invisible Woman, Namor, Star-Lord, Venom",0
5517962_1764556517_1310236_11001_11,1,"Emma Frost, Gambit, Iron Fist, Magneto, Phoenix, Rocket Raccoon",1
5517962_1764982544_1245134_11001_11,0,"Cloak & Dagger, Invisible Woman, Magneto, Phoenix, Squirrel Girl, Winter Soldier",0
5517962_1764982544_1245134_11001_11,1,"Angela, Invisible Woman, Loki, Magneto, Mister Fantastic, The Punisher",1
5517963_1765089822_1245338_11001_11,0,"Daredevil, Emma Frost, Gambit, Hela, Magneto, Rocket Raccoon",1
5517963_1765089822_1245338_11001_11,1,"Daredevil, Emma Frost, Gambit, Luna Snow, Magneto, Moon Knight",0
5517963_1765091558_1245358_11001_11,0,"Angela, Emma Frost, Gambit, Hela, Loki, Namor",1
5517963_1765091558_1245358_11001_11,1,"Angela, Emma Frost, Gambit, Hela, Loki, Namor",0
5517965_1764742846_1311215_11001_11,0,"Captain America, Invisible Woman, Phoenix, Psylocke, Rocket Raccoon, Winter Soldier",1
5517965_1764742846_1311215_11001_11,1,"Emma Frost, Groot, Invisible Woman, Mantis, Namor, Spider-Man",0
5517965_1764917734_1272363_11001_11,0,"Hela, Invisible Woman, Jeff The Land Shark, Magneto, Rocket Raccoon, Venom",0
5517965_1764917734_1272363_11001_11,1,"Blade, Emma Frost, Hela, Invisible Woman, Mantis, Thor",1
5517966_1764463365_1288015_11001_11,0,"Doctor Strange, Gambit, Groot, Hela, Invisible Woman, Psylocke",0
5517966_1764463365_1288015_11001_11,1,"Gambit, Groot, Invisible Woman, Magneto, Phoenix, Winter Soldier",1
5517966_1764468734_1288109_11001_11,0,"Daredevil, Gambit, Invisible Woman, Magneto, Mister Fantastic, Winter Soldier",0
5517966_1764468734_1288109_11001_11,1,"Black Widow, Captain America, Daredevil, Gambit, Groot, Mantis",1
5517966_1764486290_1290052_11001_11,0,"Gambit, Loki, Magneto, Mister Fantastic, Spider-Man, Wolverine",0
5517966_1764486290_1290052_11001_11,1,"Emma Frost, Gambit, Hela, Luna Snow, Magneto, Psylocke",1
5517967_1764408161_1311180_11001_11,0,"Magneto, Peni Parker, Phoenix, Psylocke, Rocket Raccoon, Wolverine",0
5517967_1764408161_1311180_11001_11,1,"Emma Frost, Invisible Woman, Jeff The Land Shark, Magneto, Phoenix, Star-Lord",1
5517967_1765078832_1318274_11001_11,0,"Gambit, Groot, Loki, Magneto, Mantis, Star-Lord",0
5517967_1765078832_1318274_11001_11,1,"Captain America, Gambit, Loki, Magneto, Mister Fantastic, Star-Lord",1
5517967_1765079561_1318294_11001_11,0,"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, Winter Soldier",1
5517967_1765079561_1318294_11001_11,1,"Gambit, Groot, Invisible Woman, Magneto, Phoenix, Winter Soldier",0
5517968_1764844297_1267051_11001_12,0,"Angela, Emma Frost, Hela, Invisible Woman, Psylocke, Rocket Raccoon",0
5517968_1764844297_1267051_11001_12,1,"Doctor Strange, Groot, Hela, Invisible Woman, Luna Snow, The Punisher",1
5517969_1764194550_1292009_11001_11,0,"Emma Frost, Invisible Woman, Magneto, Magneto, Phoenix, Wolverine",1
5517969_1764194550_1292009_11001_11,1,"Emma Frost, Loki, Luna Snow, Magneto, Phoenix, Winter Soldier",0
5517969_1764227910_1318130_11001_11,0,"Angela, Daredevil, Invisible Woman, Magneto, Winter Soldier, Wolverine",0
5517969_1764227910_1318130_11001_11,1,"Daredevil, Emma Frost, Invisible Woman, Loki, Magneto, Mister Fantastic",1
5517969_1764841666_1267002_11001_12,0,"Groot, Hawkeye, Invisible Woman, Iron Fist, Phoenix, Rocket Raccoon",0
5517969_1764841666_1267002_11001_12,1,"Captain America, Invisible Woman, Magneto, Mantis, Psylocke, Spider-Man",1
5517969_1765064636_1272115_11001_11,0,"Invisible Woman, Invisible Woman, Luna Snow, Magneto, Psylocke, Star-Lord",0
5517969_1765064636_1272115_11001_11,1,"Emma Frost, Invisible Woman, Magneto, Psylocke, Rocket Raccoon, Winter Soldier",1
5517970_1764539073_1267013_11001_11,0,"Emma Frost, Gambit, Loki, Magik, Magneto, Moon Knight",1
5517970_1764539073_1267013_11001_11,1,"Emma Frost, Invisible Woman, Iron Fist, Magneto, Moon Knight, Rocket Raccoon",0
5517970_1764554939_1231113_11001_11,0,"Bruce Banner, Gambit, Jeff The Land Shark, Magneto, The Punisher, Winter Soldier",0
5517970_1764554939_1231113_11001_11,1,"Gambit, Invisible Woman, Iron Fist, Magneto, Phoenix, Thor",1
5517971_1764131472_1311014_11001_11,0,"Emma Frost, Gambit, Invisible Woman, Magneto, Psylocke, Spider-Man",1
5517971_1764131472_1311014_11001_11,1,"Gambit, Jeff The Land Shark, Magneto, Psylocke, Rocket Raccoon, Wolverine",0
5517971_1764540694_1272059_11001_11,0,"Emma Frost, Gambit, Luna Snow, Magik, Venom, Winter Soldier",0
5517971_1764540694_1272059_11001_11,1,"Gambit, Peni Parker, Phoenix, Rocket Raccoon, Spider-Man, Venom",1
5517971_1764562553_1272442_11001_11,0,"Cloak & Dagger, Emma Frost, Jeff The Land Shark, Mister Fantastic, Thor, Winter Soldier",0
5517971_1764562553_1272442_11001_11,1,"Daredevil, Jeff The Land Shark, Rocket Raccoon, Star-Lord, The Punisher, Thor",1
5517972_1764356510_1291001_11001_11,0,"Hela, Invisible Woman, Magneto, Psylocke, Rocket Raccoon, Venom",0
5517972_1764356510_1291001_11001_11,1,"Black Widow, Bruce Banner, Invisible Woman, Jeff The Land Shark, Magneto, Psylocke",1
5517972_1764893338_1292079_11001_11,0,"Angela, Invisible Woman, Iron Fist, Magneto, Rocket Raccoon, Winter Soldier",1
5517972_1764893338_1292079_11001_11,1,"Bruce Banner, Jeff The Land Shark, Mister Fantastic, Psylocke, Rocket Raccoon, Thor",0
5517972_1765100674_1231268_11001_11,0,"Angela, Hawkeye, Loki, Magneto, Mantis, Psylocke",1
5517972_1765100674_1231268_11001_11,1,"Angela, Hela, Invisible Woman, Magneto, Mantis, Moon Knight",0
5517973_1763616456_1288141_11001_11,0,"Captain America, Daredevil, Gambit, Iron Fist, Jeff The Land Shark, Venom",1
5517973_1763616456_1288141_11001_11,1,"Adam Warlock, Doctor Strange, Gambit, Invisible Woman, Magik, The Thing",0
5517975_1764314922_1272216_11001_11,0,"Captain America, Emma Frost, Gambit, Invisible Woman, Mantis, Star-Lord",0
5517975_1764314922_1272216_11001_11,1,"Captain America, Emma Frost, Gambit, Invisible Woman, Psylocke, Star-Lord",1
5517976_1764541985_1291068_11001_11,0,"Emma Frost, Gambit, Invisible Woman, Magneto, Psylocke, Spider-Man",1
5517976_1764541985_1291068_11001_11,1,"Cloak & Dagger, Invisible Woman, Magneto, Psylocke, The Thing, Winter Soldier",0
5517976_1764979592_1231089_11001_11,0,"Angela, Loki, Magneto, Mantis, Phoenix, Rocket Raccoon",1
5517976_1764979592_1231089_11001_11,1,"Angela, Loki, Luna Snow, Magneto, Mantis, Star-Lord",0
5517976_1765008789_1231458_11001_11,0,"Gambit, Hela, Loki, Magneto, Spider-Man, Star-Lord",1
5517976_1765008789_1231458_11001_11,1,"Emma Frost, Gambit, Hela, Loki, Magneto, Winter Soldier",0
5517976_1765081708_2042322_11001_11,0,"Gambit, Hawkeye, Invisible Woman, Magneto, Peni Parker, Phoenix",0
5517976_1765081708_2042322_11001_11,1,"Angela, Gambit, Hawkeye, Invisible Woman, Magneto, Winter Soldier",1
5517977_1763281483_1272399_11001_11,0,"Gambit, Hela, Invisible Woman, Magik, Magneto, Phoenix",1
5517977_1763281483_1272399_11001_11,1,"Hela, Invisible Woman, Magneto, Rocket Raccoon, Star-Lord, Winter Soldier",0
5517977_1764975611_1267047_11001_11,0,"Emma Frost, Invisible Woman, Jeff The Land Shark, Mantis, Spider-Man, Winter Soldier",0
5517977_1764975611_1267047_11001_11,1,"Invisible Woman, Magik, Magneto, Peni Parker, Phoenix, Rocket Raccoon",1
5517979_1764582063_1245306_11001_11,0,"Angela, Invisible Woman, Luna Snow, Magneto, Mister Fantastic, Phoenix",1
5517979_1764582063_1245306_11001_11,1,"Emma Frost, Invisible Woman, Luna Snow, Phoenix, Psylocke, Winter Soldier",0
5517979_1764819141_1272168_11001_11,0,"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Namor",1
5517979_1764819141_1272168_11001_11,1,"Emma Frost, Gambit, Hela, Namor, Rocket Raccoon, Thor",0
5517979_1764828469_1272315_11001_11,0,"Emma Frost, Gambit, Invisible Woman, Psylocke, Star-Lord, Venom",1
5517979_1764828469_1272315_11001_11,1,"Captain America, Gambit, Hawkeye, Magneto, Psylocke, Rocket Raccoon",0
5517980_1764909588_1318039_11001_11,0,"Captain America, Gambit, Magneto, Namor, Rocket Raccoon, Spider-Man",1
5517980_1764909588_1318039_11001_11,1,"Captain America, Gambit, Iron Fist, Rocket Raccoon, Spider-Man, Wolverine",0
5517981_1764207967_2042015_11001_11,0,"Emma Frost, Invisible Woman, Iron Fist, Mister Fantastic, Rocket Raccoon, Thor",0
5517981_1764207967_2042015_11001_11,1,"Angela, Invisible Woman, Iron Man, Magneto, Phoenix, Rocket Raccoon",1
5517981_1765069394_1272164_11001_11,0,"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, Winter Soldier",1
5517981_1765069394_1272164_11001_11,1,"Emma Frost, Gambit, Invisible Woman, Magneto, Mantis, Winter Soldier",0
5517982_1764470128_1311396_11001_11,0,"Emma Frost, Gambit, Invisible Woman, Jeff The Land Shark, Phoenix, The Thing",0
5517982_1764470128_1311396_11001_11,1,"Emma Frost, Gambit, Invisible Woman, Magneto, Star-Lord, Wolverine",1
5517982_1764477772_1311515_11001_11,0,"Gambit, Groot, Invisible Woman, Magneto, Storm, Winter Soldier",0
5517982_1764477772_1311515_11001_11,1,"Adam Warlock, Gambit, Invisible Woman, Magneto, Moon Knight, Venom",1
5517983_1764396469_1245122_11001_11,0,"Emma Frost, Invisible Woman, Iron Fist, Magneto, Rocket Raccoon, Star-Lord",1
5517983_1764396469_1245122_11001_11,1,"Angela, Invisible Woman, Jeff The Land Shark, Loki, Magneto, Phoenix",0
5517983_1764407020_1245222_11001_11,0,"Captain America, Jeff The Land Shark, Peni Parker, Psylocke, Rocket Raccoon, Spider-Man",1
5517983_1764407020_1245222_11001_11,1,"Jeff The Land Shark, Peni Parker, Psylocke, Rocket Raccoon, Star-Lord, Winter Soldier",0
5517983_1764409147_1245237_11001_11,0,"Gambit, Invisible Woman, Magneto, Peni Parker, Phoenix, Wolverine",0
5517983_1764409147_1245237_11001_11,1,"Angela, Gambit, Loki, Peni Parker, Phoenix, Spider-Man",1
5517984_1764129884_1291026_11001_11,0,"Emma Frost, Gambit, Groot, Invisible Woman, Phoenix, Psylocke",1
5517984_1764129884_1291026_11001_11,1,"Emma Frost, Gambit, Groot, Invisible Woman, Invisible Woman, Phoenix",0
5517984_1764845980_1272071_11001_12,0,"Emma Frost, Invisible Woman, Loki, Magneto, Phoenix, Spider-Man",1
5517984_1764845980_1272071_11001_12,1,"Groot, Hawkeye, Invisible Woman, Loki, Magneto, Phoenix",0
5517985_1764486665_1291125_11001_11,0,"Doctor Strange, Invisible Woman, Iron Fist, Magneto, Mantis, Psylocke",0
5517985_1764486665_1291125_11001_11,1,"Captain America, Invisible Woman, Luna Snow, Magneto, Mister Fantastic, Winter Soldier",1
5517985_1764898913_1267150_11001_11,0,"Angela, Gambit, Invisible Woman, Magneto, Phoenix, Winter Soldier",0
5517985_1764898913_1267150_11001_11,1,"Gambit, Invisible Woman, Magneto, Phoenix, Psylocke, Spider-Man",1
5517985_1764917157_1267404_11001_11,0,"Emma Frost, Gambit, Loki, Magneto, Phoenix, Wolverine",1
5517985_1764917157_1267404_11001_11,1,"Angela, Cloak & Dagger, Emma Frost, Gambit, Hela, Magneto",0
5517985_1764923557_1267478_11001_11,0,"Gambit, Invisible Woman, Magneto, Magneto, Phoenix, The Punisher",0
5517985_1764923557_1267478_11001_11,1,"Emma Frost, Gambit, Hawkeye, Invisible Woman, Magneto, Phoenix",1
5517985_1765079653_1288332_11001_11,0,"Captain America, Gambit, Magneto, Phoenix, Rocket Raccoon, Venom",1
5517985_1765079653_1288332_11001_11,1,"Gambit, Hela, Jeff The Land Shark, Magneto, Namor, Peni Parker",0
5517985_1765098907_1288628_11001_11,0,"Captain America, Invisible Woman, Jeff The Land Shark, Mister Fantastic, Venom, Winter Soldier",0
5517985_1765098907_1288628_11001_11,1,"Angela, Emma Frost, Invisible Woman, Magik, Phoenix, Rocket Raccoon",1
5517987_1764841255_1272010_11001_12,0,"Bruce Banner, Hela, Invisible Woman, Psylocke, Rocket Raccoon, Venom",1
5517987_1764841255_1272010_11001_12,1,"Emma Frost, Groot, Hela, Invisible Woman, Namor, Rocket Raccoon",0
5517987_1765001276_1318045_11001_11,0,"Captain America, Gambit, Invisible Woman, Magneto, Mantis, Star-Lord",0
5517987_1765001276_1318045_11001_11,1,"Captain America, Emma Frost, Gambit, Invisible Woman, Psylocke, Wolverine",1
5517987_1765010743_1318173_11001_11,0,"Bruce Banner, Gambit, Hela, Invisible Woman, Magneto, Namor",0
5517987_1765010743_1318173_11001_11,1,"Gambit, Groot, Hela, Invisible Woman, Magneto, Spider-Man",1
5517989_1764532568_1288009_11001_11,0,"Adam Warlock, Emma Frost, Gambit, Magneto, Phoenix, Winter Soldier",0
5517989_1764532568_1288009_11001_11,1,"Gambit, Groot, Iron Fist, Jeff The Land Shark, Magik, Magneto",1
5517989_1764536570_1288073_11001_11,0,"Emma Frost, Gambit, Iron Fist, Loki, Magneto, Phoenix",1
5517989_1764536570_1288073_11001_11,1,"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, Winter Soldier",0
5517990_1764538354_1290086_11001_11,0,"Doctor Strange, Luna Snow, Magik, Magneto, Rocket Raccoon, The Punisher",0
5517990_1764538354_1290086_11001_11,1,"Emma Frost, Invisible Woman, Magik, Peni Parker, Psylocke, Rocket Raccoon",1
5517990_1764835662_1310515_11001_11,0,"Emma Frost, Gambit, Loki, Magneto, Phoenix, The Thing",0
5517990_1764835662_1310515_11001_11,1,"Doctor Strange, Gambit, Loki, Magneto, Mantis, Winter Soldier",1
5517992_1763329341_1288156_11001_11,0,"Emma Frost, Hela, Invisible Woman, Magneto, Rocket Raccoon, The Thing",1
5517992_1763329341_1288156_11001_11,1,"Cloak & Dagger, Emma Frost, Gambit, Hela, Magneto, Winter Soldier",0
5517992_1763953443_1231004_11001_11,0,"Emma Frost, Gambit, Invisible Woman, Magneto, Winter Soldier, Wolverine",0
5517992_1763953443_1231004_11001_11,1,"Angela, Gambit, Invisible Woman, Magneto, Phoenix, Winter Soldier",1
5517992_1764560767_1267052_11001_11,0,"Gambit, Invisible Woman, Magneto, Phoenix, Venom, Wolverine",1
5517992_1764560767_1267052_11001_11,1,"Gambit, Invisible Woman, Magneto, Phoenix, Venom, Wolverine",0
5517993_1762031135_1311135_11001_11,0,"Angela, Invisible Woman, Luna Snow, Magneto, Psylocke, Winter Soldier",1
5517993_1762031135_1311135_11001_11,1,"Black Widow, Hawkeye, Peni Parker, Psylocke, Spider-Man, Thor",0
5517993_1764330243_1267289_11001_11,0,"Doctor Strange, Emma Frost, Invisible Woman, Mister Fantastic, Phoenix, Rocket Raccoon",1
5517993_1764330243_1267289_11001_11,1,"Jeff The Land Shark, Luna Snow, Magneto, Peni Parker, Phoenix, Spider-Man",0
5517993_1764834495_1288301_11001_11,0,"Angela, Emma Frost, Gambit, Invisible Woman, Phoenix, Star-Lord",1
5517993_1764834495_1288301_11001_11,1,"Emma Frost, Gambit, Groot, Iron Fist, Jeff The Land Shark, Phoenix",0
5517993_1765077125_1272035_11001_11,0,"Angela, Captain America, Hawkeye, Invisible Woman, Jeff The Land Shark, Phoenix",1
5517993_1765077125_1272035_11001_11,1,"Captain America, Cloak & Dagger, Emma Frost, Invisible Woman, Mantis, Star-Lord",0
5517993_1765085611_1272191_11001_11,0,"Captain America, Daredevil, Luna Snow, Magneto, Rocket Raccoon, Winter Soldier",0
5517993_1765085611_1272191_11001_11,1,"Angela, Jeff The Land Shark, Magneto, Phoenix, Rocket Raccoon, Winter Soldier",1
5517994_1764740723_1310391_11001_11,0,"Gambit, Hela, Luna Snow, Magneto, The Punisher, Venom",0
5517994_1764740723_1310391_11001_11,1,"Emma Frost, Gambit, Hawkeye, Magneto, Moon Knight, Rocket Raccoon",1
5517994_1764743507_1310429_11001_11,0,"Gambit, Groot, Loki, Magneto, Star-Lord, Winter Soldier",0
5517994_1764743507_1310429_11001_11,1,"Bruce Banner, Emma Frost, Gambit, Phoenix, Rocket Raccoon, Star-Lord",1
5517994_1764755024_1310584_11001_11,0,"Captain America, Emma Frost, Gambit, Hela, Invisible Woman, Star-Lord",1
5517994_1764755024_1310584_11001_11,1,"Blade, Invisible Woman, Magneto, Psylocke, Rocket Raccoon, Venom",0
5517995_1763955170_1310005_11001_11,0,"Emma Frost, Gambit, Hela, Namor, Phoenix, Rocket Raccoon",1
5517995_1763955170_1310005_11001_11,1,"Angela, Gambit, Gambit, Groot, Hela, Phoenix",0
5517996_1764642905_1267017_11001_11,0,"Bruce Banner, Emma Frost, Jeff The Land Shark, Luna Snow, Moon Knight, Rocket Raccoon",0
5517996_1764642905_1267017_11001_11,1,"Blade, Gambit, Invisible Woman, Jeff The Land Shark, Venom, Winter Soldier",1
5517996_1765016932_1291222_11001_11,0,"Emma Frost, Invisible Woman, Rocket Raccoon, Spider-Man, Venom, Winter Soldier",1
5517996_1765016932_1291222_11001_11,1,"Emma Frost, Invisible Woman, Jeff The Land Shark, Phoenix, Venom, Winter Soldier",0
