hero_name,win_rate,game_count
"Emma Frost, Gambit, Groot, Phoenix, Psylocke, Rocket Raccoon",0.4,5
"Emma Frost, Gambit, Groot, Phoenix, Rocket Raccoon, Star-Lord",1.0,1
"Emma Frost, Gambit, Groot, Phoenix, Rocket Raccoon, The Punisher",1.0,1
"Emma Frost, Gambit, Groot, Phoenix, Rocket Raccoon, Winter Soldier",1.0,2
"Emma Frost, Gambit, Groot, Phoenix, Rocket Raccoon, Wolverine",1.0,1
"Emma Frost, Gambit, Groot, Rocket Raccoon, Spider-Man, Star-Lord",0.5,2
"Emma Frost, Gambit, Groot, Rocket Raccoon, Spider-Man, Winter Soldier",0.0,1
"Emma Frost, Gambit, Groot, Rocket Raccoon, Spider-Man, Wolverine",0.0,1
"Emma Frost, Gambit, Groot, Rocket Raccoon, Squirrel Girl, Winter Soldier",0.0,1
"Emma Frost, Gambit, Groot, Rocket Raccoon, The Punisher, Winter Soldier",1.0,1
"Emma Frost, Gambit, Groot, Rocket Raccoon, Winter Soldier, Wolverine",1.0,1
"Emma Frost, Gambit, Hawkeye, Hela, Invisible Woman, Magneto",0.3333333333333333,3
"Emma Frost, Gambit, Hawkeye, Hela, Invisible Woman, Venom",0.0,1
"Emma Frost, Gambit, Hawkeye, Hela, Loki, Magneto",0.0,1
"Emma Frost, Gambit, Hawkeye, Hela, Magneto, Rocket Raccoon",0.0,1
"Emma Frost, Gambit, Hawkeye, Hela, Rocket Raccoon, Winter Soldier",1.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Jeff The Land Shark, Mister Fantastic",1.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Jeff The Land Shark, Ultron",1.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Loki, Magneto",1.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Magneto, Magneto",0.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Magneto, Mantis",0.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Magneto, Mister Fantastic",1.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Magneto, Moon Knight",1.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Magneto, Phoenix",0.4,10
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Magneto, Psylocke",0.5,2
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Magneto, Rocket Raccoon",0.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Magneto, Spider-Man",0.5,2
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Magneto, Star-Lord",0.0,5
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Magneto, The Punisher",0.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Magneto, Winter Soldier",1.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Magneto, Wolverine",1.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Mantis, Phoenix",1.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Mister Fantastic, Winter Soldier",0.5,2
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Peni Parker, Phoenix",1.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Phoenix, Wolverine",0.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Psylocke, Venom",0.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Spider-Man, Thor",1.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, Star-Lord, Venom",1.0,1
"Emma Frost, Gambit, Hawkeye, Invisible Woman, The Punisher, Winter Soldier",0.0,1
"Emma Frost, Gambit, Hawkeye, Iron Fist, Loki, Psylocke",0.0,1
"Emma Frost, Gambit, Hawkeye, Iron Fist, Loki, Spider-Man",1.0,1
"Emma Frost, Gambit, Hawkeye, Iron Fist, Magneto, Rocket Raccoon",0.0,1
"Emma Frost, Gambit, Hawkeye, Jeff The Land Shark, Phoenix, Rocket Raccoon",0.0,1
"Emma Frost, Gambit, Hawkeye, Jeff The Land Shark, Star-Lord, The Punisher",0.0,1
"Emma Frost, Gambit, Hawkeye, Loki, Magik, Magneto",0.5,2
"Emma Frost, Gambit, Hawkeye, Loki, Magneto, Mantis",1.0,1
"Emma Frost, Gambit, Hawkeye, Loki, Magneto, Namor",0.0,1
"Emma Frost, Gambit, Hawkeye, Loki, Magneto, Phoenix",0.0,1
"Emma Frost, Gambit, Hawkeye, Loki, Magneto, Psylocke",1.0,1
"Emma Frost, Gambit, Hawkeye, Loki, Magneto, Star-Lord",0.0,1
"Emma Frost, Gambit, Hawkeye, Loki, Magneto, Winter Soldier",0.0,1
"Emma Frost, Gambit, Hawkeye, Loki, Magneto, Wolverine",1.0,1
"Emma Frost, Gambit, Hawkeye, Loki, Spider-Man, Star-Lord",1.0,2
"Emma Frost, Gambit, Hawkeye, Luna Snow, Magik, Venom",0.0,1
"Emma Frost, Gambit, Hawkeye, Luna Snow, Magneto, Phoenix",0.0,1
"Emma Frost, Gambit, Hawkeye, Luna Snow, Magneto, Winter Soldier",0.0,1
"Emma Frost, Gambit, Hawkeye, Magneto, Mantis, The Punisher",1.0,1
"Emma Frost, Gambit, Hawkeye, Magneto, Mantis, Winter Soldier",1.0,1
"Emma Frost, Gambit, Hawkeye, Magneto, Moon Knight, Rocket Raccoon",1.0,1
"Emma Frost, Gambit, Hawkeye, Magneto, Phoenix, Rocket Raccoon",0.0,1
"Emma Frost, Gambit, Hawkeye, Magneto, Psylocke, Rocket Raccoon",0.8,5
"Emma Frost, Gambit, Hawkeye, Magneto, Rocket Raccoon, Star-Lord",0.0,1
"Emma Frost, Gambit, Hawkeye, Magneto, Rocket Raccoon, Winter Soldier",1.0,1
"Emma Frost, Gambit, Hela, Hela, Luna Snow, Spider-Man",0.0,1
"Emma Frost, Gambit, Hela, Hela, Rocket Raccoon, Star-Lord",0.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Iron Fist, Magik",0.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Jeff The Land Shark, Magneto",1.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Jeff The Land Shark, Phoenix",0.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Loki, Magneto",0.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Loki, Phoenix",0.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Magik, Magneto",1.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Mantis",0.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Moon Knight",0.5,2
"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Namor",0.5806451612903226,31
"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Phoenix",0.5,18
"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Psylocke",0.3333333333333333,3
"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Spider-Man",1.0,2
"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Star-Lord",0.6,5
"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, The Punisher",0.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Thor",0.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Winter Soldier",0.25,4
"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Wolverine",0.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Mantis, Peni Parker",1.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Mantis, Star-Lord",0.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Mantis, The Thing",1.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Mantis, Venom",1.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Mantis, Winter Soldier",0.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Moon Knight, Star-Lord",0.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Namor, Phoenix",0.6666666666666666,3
"Emma Frost, Gambit, Hela, Invisible Woman, Namor, Psylocke",0.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Namor, Spider-Man",0.5,2
"Emma Frost, Gambit, Hela, Invisible Woman, Namor, The Punisher",1.0,2
"Emma Frost, Gambit, Hela, Invisible Woman, Namor, Venom",1.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Namor, Wolverine",0.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Phoenix, Storm",1.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Phoenix, Venom",1.0,3
"Emma Frost, Gambit, Hela, Invisible Woman, Phoenix, Winter Soldier",0.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Psylocke, Thor",0.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, Psylocke, Venom",1.0,2
"Emma Frost, Gambit, Hela, Invisible Woman, Spider-Man, Venom",0.0,2
"Emma Frost, Gambit, Hela, Invisible Woman, Star-Lord, Venom",1.0,1
"Emma Frost, Gambit, Hela, Invisible Woman, The Thing, Wolverine",1.0,1
"Emma Frost, Gambit, Hela, Iron Fist, Peni Parker, Rocket Raccoon",0.0,1
"Emma Frost, Gambit, Hela, Iron Fist, Rocket Raccoon, Venom",1.0,1
"Emma Frost, Gambit, Hela, Jeff The Land Shark, Magneto, Namor",1.0,1
"Emma Frost, Gambit, Hela, Jeff The Land Shark, Magneto, Winter Soldier",1.0,1
"Emma Frost, Gambit, Hela, Jeff The Land Shark, Star-Lord, Venom",0.0,1
"Emma Frost, Gambit, Hela, Loki, Magneto, Mantis",0.5,4
"Emma Frost, Gambit, Hela, Loki, Magneto, Namor",0.75,4
"Emma Frost, Gambit, Hela, Loki, Magneto, Phoenix",0.4,5
"Emma Frost, Gambit, Hela, Loki, Magneto, Psylocke",0.3333333333333333,3
"Emma Frost, Gambit, Hela, Loki, Magneto, Spider-Man",0.0,1
"Emma Frost, Gambit, Hela, Loki, Magneto, Winter Soldier",0.0,2
"Emma Frost, Gambit, Hela, Loki, Mantis, Peni Parker",1.0,1
"Emma Frost, Gambit, Hela, Loki, Mantis, Phoenix",1.0,1
"Emma Frost, Gambit, Hela, Loki, Mantis, Psylocke",0.0,1
"Emma Frost, Gambit, Hela, Loki, Mister Fantastic, The Punisher",1.0,1
"Emma Frost, Gambit, Hela, Loki, Peni Parker, Venom",1.0,2
"Emma Frost, Gambit, Hela, Loki, Phoenix, Venom",1.0,2
"Emma Frost, Gambit, Hela, Loki, Phoenix, Wolverine",0.0,1
"Emma Frost, Gambit, Hela, Loki, Spider-Man, Venom",1.0,1
"Emma Frost, Gambit, Hela, Luna Snow, Magneto, Namor",0.6666666666666666,3
"Emma Frost, Gambit, Hela, Luna Snow, Magneto, Psylocke",0.3333333333333333,3
"Emma Frost, Gambit, Hela, Luna Snow, Mantis, Psylocke",1.0,1
"Emma Frost, Gambit, Hela, Luna Snow, Namor, Thor",0.0,1
"Emma Frost, Gambit, Hela, Luna Snow, Namor, Venom",1.0,1
"Emma Frost, Gambit, Hela, Luna Snow, Phoenix, Thor",0.0,1
"Emma Frost, Gambit, Hela, Luna Snow, Phoenix, Wolverine",0.0,1
"Emma Frost, Gambit, Hela, Luna Snow, Psylocke, Venom",0.0,1
"Emma Frost, Gambit, Hela, Luna Snow, Star-Lord, Venom",0.0,1
"Emma Frost, Gambit, Hela, Magik, Magneto, Rocket Raccoon",0.0,1
"Emma Frost, Gambit, Hela, Magneto, Mantis, Rocket Raccoon",0.0,1
"Emma Frost, Gambit, Hela, Magneto, Mister Fantastic, Rocket Raccoon",1.0,2
"Emma Frost, Gambit, Hela, Magneto, Namor, Rocket Raccoon",0.7142857142857143,7
"Emma Frost, Gambit, Hela, Magneto, Phoenix, Rocket Raccoon",0.8,5
"Emma Frost, Gambit, Hela, Magneto, Psylocke, Rocket Raccoon",1.0,2
"Emma Frost, Gambit, Hela, Magneto, Rocket Raccoon, Star-Lord",0.3333333333333333,3
"Emma Frost, Gambit, Hela, Magneto, Rocket Raccoon, Winter Soldier",0.5,2
"Emma Frost, Gambit, Hela, Magneto, Rocket Raccoon, Wolverine",1.0,1
"Emma Frost, Gambit, Hela, Mantis, Namor, Rocket Raccoon",0.0,1
"Emma Frost, Gambit, Hela, Mantis, Peni Parker, Winter Soldier",0.0,1
"Emma Frost, Gambit, Hela, Mantis, Spider-Man, Star-Lord",1.0,1
"Emma Frost, Gambit, Hela, Mantis, The Punisher, Winter Soldier",0.0,1
"Emma Frost, Gambit, Hela, Namor, Peni Parker, Rocket Raccoon",0.0,1
"Emma Frost, Gambit, Hela, Namor, Phoenix, Rocket Raccoon",1.0,1
"Emma Frost, Gambit, Hela, Namor, Psylocke, Rocket Raccoon",1.0,1
"Emma Frost, Gambit, Hela, Namor, Rocket Raccoon, Spider-Man",0.0,1
"Emma Frost, Gambit, Hela, Namor, Rocket Raccoon, The Thing",1.0,1
"Emma Frost, Gambit, Hela, Namor, Rocket Raccoon, Thor",0.0,1
"Emma Frost, Gambit, Hela, Namor, Rocket Raccoon, Venom",0.0,1
"Emma Frost, Gambit, Hela, Peni Parker, Psylocke, Rocket Raccoon",0.5,2
"Emma Frost, Gambit, Hela, Phoenix, Psylocke, Rocket Raccoon",1.0,1
"Emma Frost, Gambit, Hela, Phoenix, Ultron, Venom",1.0,1
"Emma Frost, Gambit, Hela, Psylocke, Rocket Raccoon, Venom",0.5,2
"Emma Frost, Gambit, Hela, Rocket Raccoon, Star-Lord, Venom",0.0,1
"Emma Frost, Gambit, Hela, Rocket Raccoon, Venom, Wolverine",0.0,1
"Emma Frost, Gambit, Human Torch, Invisible Woman, Magneto, Phoenix",0.6666666666666666,3
"Emma Frost, Gambit, Human Torch, Invisible Woman, Phoenix, Star-Lord",0.0,1
"Emma Frost, Gambit, Human Torch, Luna Snow, Peni Parker, Winter Soldier",0.0,1
"Emma Frost, Gambit, Human Torch, Magik, Magneto, Rocket Raccoon",0.0,1
"Emma Frost, Gambit, Invisible Woman, Invisible Woman, Magneto, Phoenix",0.0,1
"Emma Frost, Gambit, Invisible Woman, Invisible Woman, Magneto, Star-Lord",1.0,1
"Emma Frost, Gambit, Invisible Woman, Invisible Woman, Magneto, Winter Soldier",0.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Jeff The Land Shark, Psylocke",1.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Loki, Magneto",0.5,2
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Magik, Venom",0.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Magneto, Mister Fantastic",0.5,2
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Magneto, Moon Knight",1.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Magneto, Namor",1.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Magneto, Phoenix",0.5714285714285714,7
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Magneto, Psylocke",1.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Magneto, Spider-Man",1.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Magneto, Star-Lord",0.0,4
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Magneto, Winter Soldier",0.3333333333333333,3
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Magneto, Wolverine",1.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Mantis, Venom",1.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Mister Fantastic, Peni Parker",1.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Mister Fantastic, Phoenix",1.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Peni Parker, Rocket Raccoon",0.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Phoenix, Psylocke",1.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Phoenix, Thor",0.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Phoenix, Venom",1.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Psylocke, Thor",0.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Fist, Star-Lord, Thor",0.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Man, Magneto, Mister Fantastic",0.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Man, Magneto, Phoenix",0.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Man, Magneto, Psylocke",1.0,1
"Emma Frost, Gambit, Invisible Woman, Iron Man, Venom, Winter Soldier",0.0,1
"Emma Frost, Gambit, Invisible Woman, Jeff The Land Shark, Magneto, Phoenix",0.5,4
"Emma Frost, Gambit, Invisible Woman, Jeff The Land Shark, Magneto, Psylocke",1.0,1
"Emma Frost, Gambit, Invisible Woman, Jeff The Land Shark, Magneto, Scarlet Witch",0.0,1
"Emma Frost, Gambit, Invisible Woman, Jeff The Land Shark, Magneto, Winter Soldier",0.5,2
"Emma Frost, Gambit, Invisible Woman, Jeff The Land Shark, Magneto, Wolverine",1.0,1
"Emma Frost, Gambit, Invisible Woman, Jeff The Land Shark, Phoenix, The Thing",0.0,1
"Emma Frost, Gambit, Invisible Woman, Jeff The Land Shark, Phoenix, Venom",0.5,2
"Emma Frost, Gambit, Invisible Woman, Jeff The Land Shark, Phoenix, Winter Soldier",0.0,2
"Emma Frost, Gambit, Invisible Woman, Jeff The Land Shark, Psylocke, Winter Soldier",1.0,1
"Emma Frost, Gambit, Invisible Woman, Jeff The Land Shark, Spider-Man, The Punisher",1.0,1
"Emma Frost, Gambit, Invisible Woman, Jeff The Land Shark, Winter Soldier, Wolverine",1.0,1
"Emma Frost, Gambit, Invisible Woman, Loki, Magneto, Phoenix",0.5,4
"Emma Frost, Gambit, Invisible Woman, Loki, Magneto, Psylocke",0.5,2
"Emma Frost, Gambit, Invisible Woman, Loki, Magneto, Star-Lord",0.0,1
"Emma Frost, Gambit, Invisible Woman, Loki, Magneto, The Punisher",1.0,1
"Emma Frost, Gambit, Invisible Woman, Loki, Magneto, Winter Soldier",0.0,1
"Emma Frost, Gambit, Invisible Woman, Loki, Peni Parker, Rocket Raccoon",0.0,1
"Emma Frost, Gambit, Invisible Woman, Loki, Peni Parker, Winter Soldier",0.0,1
"Emma Frost, Gambit, Invisible Woman, Loki, Phoenix, Rocket Raccoon",0.0,1
"Emma Frost, Gambit, Invisible Woman, Loki, Phoenix, Thor",1.0,1
"Emma Frost, Gambit, Invisible Woman, Loki, Star-Lord, Venom",0.0,1
"Emma Frost, Gambit, Invisible Woman, Luna Snow, Magneto, Star-Lord",1.0,1
"Emma Frost, Gambit, Invisible Woman, Luna Snow, Moon Knight, Winter Soldier",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magik, Magneto, Mantis",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magik, Magneto, Mister Fantastic",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magik, Magneto, Phoenix",0.5,2
"Emma Frost, Gambit, Invisible Woman, Magik, Magneto, Psylocke",0.5,2
"Emma Frost, Gambit, Invisible Woman, Magik, Magneto, Spider-Man",0.6666666666666666,3
"Emma Frost, Gambit, Invisible Woman, Magik, Magneto, Star-Lord",0.5,2
"Emma Frost, Gambit, Invisible Woman, Magik, Magneto, The Punisher",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magik, Magneto, Winter Soldier",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magik, Moon Knight, Spider-Man",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magik, Moon Knight, Venom",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magik, Peni Parker, Winter Soldier",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magik, Phoenix, Spider-Man",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magik, Scarlet Witch, The Punisher",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magik, Spider-Man, Winter Soldier",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magik, The Punisher, Winter Soldier",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Magneto, Star-Lord",0.5,2
"Emma Frost, Gambit, Invisible Woman, Magneto, Mantis, Mister Fantastic",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Mantis, Moon Knight",0.5,2
"Emma Frost, Gambit, Invisible Woman, Magneto, Mantis, Namor",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Mantis, Phoenix",0.5517241379310345,29
"Emma Frost, Gambit, Invisible Woman, Magneto, Mantis, Psylocke",0.6666666666666666,3
"Emma Frost, Gambit, Invisible Woman, Magneto, Mantis, Star-Lord",0.7,10
"Emma Frost, Gambit, Invisible Woman, Magneto, Mantis, Storm",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Mantis, The Punisher",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Mantis, Venom",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Mantis, Winter Soldier",0.5,4
"Emma Frost, Gambit, Invisible Woman, Magneto, Mantis, Wolverine",1.0,2
"Emma Frost, Gambit, Invisible Woman, Magneto, Mister Fantastic, Namor",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Mister Fantastic, Phoenix",0.4,5
"Emma Frost, Gambit, Invisible Woman, Magneto, Mister Fantastic, Psylocke",0.25,4
"Emma Frost, Gambit, Invisible Woman, Magneto, Mister Fantastic, Spider-Man",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Mister Fantastic, Star-Lord",0.6,5
"Emma Frost, Gambit, Invisible Woman, Magneto, Mister Fantastic, The Punisher",0.5,2
"Emma Frost, Gambit, Invisible Woman, Magneto, Mister Fantastic, Winter Soldier",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Mister Fantastic, Wolverine",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Moon Knight, Namor",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Moon Knight, Phoenix",0.5,4
"Emma Frost, Gambit, Invisible Woman, Magneto, Moon Knight, Psylocke",0.0,3
"Emma Frost, Gambit, Invisible Woman, Magneto, Moon Knight, Spider-Man",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Moon Knight, Star-Lord",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Moon Knight, The Punisher",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Moon Knight, Winter Soldier",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Namor, Phoenix",0.0,2
"Emma Frost, Gambit, Invisible Woman, Magneto, Namor, Star-Lord",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Peni Parker, Phoenix",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, Psylocke",0.3684210526315789,38
"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, Rocket Raccoon",0.8,5
"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, Scarlet Witch",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, Spider-Man",0.4,10
"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, Star-Lord",0.5151515151515151,33
"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, The Punisher",0.3333333333333333,6
"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, Winter Soldier",0.30952380952380953,42
"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, Wolverine",0.7777777777777778,18
"Emma Frost, Gambit, Invisible Woman, Magneto, Psylocke, Rocket Raccoon",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Psylocke, Spider-Man",0.6666666666666666,6
"Emma Frost, Gambit, Invisible Woman, Magneto, Psylocke, Squirrel Girl",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Psylocke, Star-Lord",0.5714285714285714,7
"Emma Frost, Gambit, Invisible Woman, Magneto, Psylocke, The Punisher",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Psylocke, The Thing",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Psylocke, Winter Soldier",0.7857142857142857,14
"Emma Frost, Gambit, Invisible Woman, Magneto, Psylocke, Wolverine",0.6666666666666666,3
"Emma Frost, Gambit, Invisible Woman, Magneto, Rocket Raccoon, Spider-Man",0.0,2
"Emma Frost, Gambit, Invisible Woman, Magneto, Rocket Raccoon, Star-Lord",0.0,2
"Emma Frost, Gambit, Invisible Woman, Magneto, Rocket Raccoon, Storm",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Rocket Raccoon, Winter Soldier",0.2857142857142857,7
"Emma Frost, Gambit, Invisible Woman, Magneto, Spider-Man, Star-Lord",0.3333333333333333,3
"Emma Frost, Gambit, Invisible Woman, Magneto, Spider-Man, The Punisher",0.6666666666666666,3
"Emma Frost, Gambit, Invisible Woman, Magneto, Spider-Man, Winter Soldier",0.5,4
"Emma Frost, Gambit, Invisible Woman, Magneto, Spider-Man, Wolverine",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Squirrel Girl, Star-Lord",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Squirrel Girl, Winter Soldier",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Star-Lord, The Punisher",0.6666666666666666,3
"Emma Frost, Gambit, Invisible Woman, Magneto, Star-Lord, Winter Soldier",0.29411764705882354,17
"Emma Frost, Gambit, Invisible Woman, Magneto, Star-Lord, Wolverine",0.5714285714285714,7
"Emma Frost, Gambit, Invisible Woman, Magneto, Storm, The Punisher",1.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, The Punisher, Winter Soldier",0.4,5
"Emma Frost, Gambit, Invisible Woman, Magneto, The Punisher, Wolverine",0.0,2
"Emma Frost, Gambit, Invisible Woman, Magneto, Winter Soldier, Winter Soldier",0.0,1
"Emma Frost, Gambit, Invisible Woman, Magneto, Winter Soldier, Wolverine",0.5,4
"Emma Frost, Gambit, Invisible Woman, Mantis, Namor, Phoenix",0.0,1
"Emma Frost, Gambit, Invisible Woman, Mantis, Phoenix, Star-Lord",1.0,1
"Emma Frost, Gambit, Invisible Woman, Mantis, Phoenix, Thor",1.0,1
"Emma Frost, Gambit, Invisible Woman, Mantis, Phoenix, Winter Soldier",0.0,2
"Emma Frost, Gambit, Invisible Woman, Mantis, Psylocke, Venom",1.0,1
"Emma Frost, Gambit, Invisible Woman, Mantis, Spider-Man, Star-Lord",0.0,1
"Emma Frost, Gambit, Invisible Woman, Mantis, Star-Lord, Venom",0.5,2
"Emma Frost, Gambit, Invisible Woman, Mantis, Storm, Winter Soldier",1.0,1
"Emma Frost, Gambit, Invisible Woman, Mister Fantastic, Peni Parker, Phoenix",0.0,1
"Emma Frost, Gambit, Invisible Woman, Mister Fantastic, Phoenix, Psylocke",0.5,2
"Emma Frost, Gambit, Invisible Woman, Mister Fantastic, Phoenix, Wolverine",1.0,1
"Emma Frost, Gambit, Invisible Woman, Moon Knight, Peni Parker, Psylocke",1.0,1
"Emma Frost, Gambit, Invisible Woman, Moon Knight, Phoenix, Spider-Man",1.0,1
"Emma Frost, Gambit, Invisible Woman, Moon Knight, Psylocke, Venom",1.0,1
"Emma Frost, Gambit, Invisible Woman, Namor, The Punisher, Winter Soldier",1.0,1
"Emma Frost, Gambit, Invisible Woman, Namor, Thor, Winter Soldier",0.0,1
"Emma Frost, Gambit, Invisible Woman, Peni Parker, Phoenix, Star-Lord",0.5,2
"Emma Frost, Gambit, Invisible Woman, Peni Parker, Phoenix, Winter Soldier",1.0,1
"Emma Frost, Gambit, Invisible Woman, Peni Parker, Psylocke, Spider-Man",0.0,2
"Emma Frost, Gambit, Invisible Woman, Peni Parker, Psylocke, Star-Lord",0.0,1
"Emma Frost, Gambit, Invisible Woman, Peni Parker, Star-Lord, Winter Soldier",1.0,2
