player_id,hero_name,map_mode,mode_winrate
MILK141,Groot,Convoy,1.0
MILK141,Magneto,Convergence,1.0
MILK141,Magneto,Domination,1.0
ML69ᵗᵗᵛ,Gambit,Convoy,1.0
ML69ᵗᵗᵛ,Gambit,Domination,1.0
ML69ᵗᵗᵛ,Invisible Woman,Convergence,1.0
ML69ᵗᵗᵛ,Invisible Woman,Convoy,0.0
ML69ᵗᵗᵛ,Invisible Woman,Domination,1.0
ML69ᵗᵗᵛ,Jeff The Land Shark,Convergence,0.75
ML69ᵗᵗᵛ,Jeff The Land Shark,Convoy,0.5
ML69ᵗᵗᵛ,Jeff The Land Shark,Domination,0.7777777777777778
ML69ᵗᵗᵛ,Rocket Raccoon,Convoy,0.3333333333333333
ML69ᵗᵗᵛ,Rocket Raccoon,Domination,0.0
Malenia,Emma Frost,Convoy,1.0
Malenia,Gambit,Convergence,1.0
Malenia,Gambit,Domination,0.0
Malenia,Groot,Convergence,0.0
Malenia,Groot,Convoy,1.0
Malenia,Groot,Domination,0.5
Malenia,Invisible Woman,Convergence,1.0
Malenia,Invisible Woman,Convoy,1.0
Malenia,Invisible Woman,Domination,1.0
Malenia,Iron Fist,Convergence,1.0
Malenia,Loki,Convoy,0.0
Malenia,Loki,Domination,1.0
Malenia,Namor,Convergence,1.0
Malenia,Psylocke,Domination,0.5
Malenia,Star-Lord,Convoy,1.0
Malenia,Star-Lord,Domination,0.0
Malenia,Venom,Convergence,1.0
Malenia,Winter Soldier,Domination,1.0
Malenia,Wolverine,Convergence,1.0
Malenia,Wolverine,Domination,1.0
MilleDidrik,Bruce Banner,Convergence,1.0
MilleDidrik,Bruce Banner,Convoy,0.0
MilleDidrik,Daredevil,Convergence,0.5
MilleDidrik,Daredevil,Convoy,0.6
MilleDidrik,Iron Fist,Convergence,0.0
MilleDidrik,Jeff The Land Shark,Convergence,0.0
MilleDidrik,Jeff The Land Shark,Domination,1.0
MilleDidrik,Magneto,Domination,1.0
MilleDidrik,The Punisher,Convoy,0.0
MilleDidrik,Venom,Convoy,1.0
MilleDidrik,Wolverine,Convoy,0.5
MilleDidrik,Wolverine,Domination,0.875
Misrokᵗᵛ,Emma Frost,Domination,1.0
Misrokᵗᵛ,Hawkeye,Convergence,1.0
Misrokᵗᵛ,Phoenix,Convergence,1.0
Misrokᵗᵛ,Phoenix,Convoy,0.6666666666666666
Misrokᵗᵛ,Phoenix,Domination,0.25
Misrokᵗᵛ,Rocket Raccoon,Domination,0.0
Misrokᵗᵛ,The Punisher,Convoy,1.0
Misrokᵗᵛ,The Punisher,Domination,1.0
Misrokᵗᵛ,Winter Soldier,Convergence,0.0
Misrokᵗᵛ,Winter Soldier,Convoy,1.0
Misrokᵗᵛ,Winter Soldier,Domination,0.6666666666666666
Missin My Wife,Hawkeye,Convergence,0.5
Missin My Wife,Hawkeye,Convoy,1.0
Missin My Wife,Hawkeye,Domination,0.625
Missin My Wife,Hela,Domination,0.0
Missin My Wife,Jeff The Land Shark,Convoy,1.0
Missin My Wife,Magik,Convergence,0.0
Missin My Wife,Magik,Domination,1.0
Missin My Wife,Namor,Convoy,0.0
Missin My Wife,Phoenix,Domination,1.0
MorganaLefay,Gambit,Convoy,0.0
MorganaLefay,Gambit,Domination,0.0
MorganaLefay,Hela,Convergence,0.0
MorganaLefay,Invisible Woman,Convergence,0.8333333333333334
MorganaLefay,Invisible Woman,Convoy,0.5714285714285714
MorganaLefay,Invisible Woman,Domination,0.4
MorganaLefay,Luna Snow,Convergence,0.5
MorganaLefay,Luna Snow,Convoy,0.0
Mémory,Gambit,Convergence,0.625
Mémory,Gambit,Convoy,0.7142857142857143
Mémory,Gambit,Domination,0.6
Mémory,Invisible Woman,Convergence,0.3333333333333333
Mémory,Luna Snow,Domination,1.0
Mémory,Rocket Raccoon,Domination,1.0
Mеssmеr.,Hela,Convergence,0.6666666666666666
Mеssmеr.,Hela,Convoy,0.6666666666666666
Mеssmеr.,Hela,Domination,0.42857142857142855
Mеssmеr.,Phoenix,Convergence,0.5
Mеssmеr.,Phoenix,Convoy,1.0
Mеssmеr.,Phoenix,Domination,0.6666666666666666
Mеssmеr.,Psylocke,Domination,1.0
NERF GROOT,Emma Frost,Convergence,1.0
NERF GROOT,Emma Frost,Convoy,1.0
NERF GROOT,Groot,Convergence,0.5
NERF GROOT,Groot,Convoy,0.8571428571428571
NERF GROOT,Groot,Domination,0.8571428571428571
NIBOOBOO MODE,Emma Frost,Convergence,0.375
NIBOOBOO MODE,Emma Frost,Convoy,1.0
NIBOOBOO MODE,Emma Frost,Domination,0.5
NIBOOBOO MODE,Magneto,Convergence,0.0
NIBOOBOO MODE,Magneto,Convoy,1.0
NIBOOBOO MODE,Magneto,Domination,1.0
NUM1 BTS FAN,Hela,Convergence,0.5
NUM1 BTS FAN,Hela,Convoy,0.6666666666666666
NUM1 BTS FAN,Hela,Domination,0.3333333333333333
NUM1 BTS FAN,Phoenix,Convergence,1.0
NUM1 BTS FAN,Phoenix,Convoy,0.6
NUM1 BTS FAN,Phoenix,Domination,0.5
NUM1 BTS FAN,Psylocke,Convoy,0.0
NUM1 BTS FAN,Psylocke,Domination,1.0
NUM1 BTS FAN,Star-Lord,Convoy,0.0
NUM1 BTS FAN,Star-Lord,Domination,1.0
NV sheep diary,Daredevil,Convoy,1.0
NV sheep diary,Daredevil,Domination,0.3333333333333333
NV sheep diary,Namor,Convergence,1.0
NV sheep diary,Namor,Convoy,1.0
NV sheep diary,Namor,Domination,1.0
NV sheep diary,Phoenix,Convoy,0.0
NV sheep diary,Phoenix,Domination,0.5
NV sheep diary,Psylocke,Convergence,1.0
NV sheep diary,Psylocke,Convoy,1.0
NV sheep diary,Psylocke,Domination,0.0
NV sheep diary,Squirrel Girl,Convoy,1.0
NV sheep diary,Star-Lord,Domination,1.0
NV sheep diary,Winter Soldier,Convoy,1.0
NoDmgRocket,Gambit,Convergence,1.0
NoDmgRocket,Gambit,Domination,0.5
NoDmgRocket,Invisible Woman,Convoy,1.0
NoDmgRocket,Invisible Woman,Domination,1.0
NoDmgRocket,Loki,Convergence,0.0
NoDmgRocket,Rocket Raccoon,Convergence,1.0
NoDmgRocket,Rocket Raccoon,Convoy,0.8333333333333334
NoDmgRocket,Rocket Raccoon,Domination,0.6666666666666666
Nіnјa,Captain America,Convergence,0.2
Nіnјa,Captain America,Domination,1.0
Nіnјa,Doctor Strange,Domination,1.0
Nіnјa,Gambit,Convoy,1.0
Nіnјa,Hela,Convoy,0.5
Nіnјa,Iron Fist,Domination,1.0
Nіnјa,Iron Man,Convoy,1.0
Nіnјa,Magneto,Convergence,0.6666666666666666
Nіnјa,Magneto,Convoy,1.0
Nіnјa,Magneto,Domination,1.0
Nіnјa,Phoenix,Convergence,1.0
Nіnјa,Star-Lord,Convergence,1.0
Nіnјa,Star-Lord,Domination,0.0
Nіnјa,Thor,Domination,1.0
Nіnјa,Winter Soldier,Convergence,1.0
ORN_ghostillas,Emma Frost,Convergence,0.0
ORN_ghostillas,Emma Frost,Convoy,0.0
ORN_ghostillas,Groot,Convergence,1.0
ORN_ghostillas,Groot,Domination,1.0
ORN_ghostillas,Hela,Convergence,0.0
ORN_ghostillas,Invisible Woman,Domination,1.0
ORN_ghostillas,Magneto,Convoy,0.0
ORN_ghostillas,Moon Knight,Domination,1.0
ORN_ghostillas,Namor,Convoy,1.0
ORN_ghostillas,Phoenix,Convoy,1.0
ORN_ghostillas,Phoenix,Domination,0.0
ORN_ghostillas,Psylocke,Convergence,1.0
ORN_ghostillas,Psylocke,Convoy,1.0
ORN_ghostillas,Rocket Raccoon,Convergence,0.0
ORN_ghostillas,Rocket Raccoon,Convoy,1.0
ORN_ghostillas,Star-Lord,Convergence,1.0
ORN_ghostillas,Star-Lord,Domination,0.5
ORN_ghostillas,Winter Soldier,Convergence,0.0
ORN_ghostillas,Winter Soldier,Convoy,0.0
ORN_ghostillas,Winter Soldier,Domination,1.0
Obv,Doctor Strange,Convoy,0.0
Obv,Groot,Convergence,0.5
Obv,Groot,Convoy,0.5
Obv,Groot,Domination,0.0
Obv,Magneto,Convergence,1.0
Obv,Magneto,Convoy,0.0
Obv,Namor,Convergence,0.0
Obv,Namor,Convoy,1.0
Obv,Namor,Domination,1.0
Obv,Rocket Raccoon,Convergence,1.0
Obv,Rocket Raccoon,Convoy,1.0
Obv,Rocket Raccoon,Domination,0.5
Obv,Star-Lord,Convoy,0.0
Obv,Thor,Domination,0.0
OffSwitchfps,Daredevil,Domination,1.0
OffSwitchfps,Magneto,Convergence,0.6666666666666666
OffSwitchfps,Magneto,Domination,0.5
OffSwitchfps,Phoenix,Convergence,0.0
OffSwitchfps,Phoenix,Domination,0.6666666666666666
OffSwitchfps,Psylocke,Convergence,0.75
OffSwitchfps,Psylocke,Convoy,0.6
OffSwitchfps,Star-Lord,Domination,1.0
OffSwitchfps,Winter Soldier,Convoy,0.6666666666666666
Ol1ve,Angela,Convergence,1.0
Ol1ve,Angela,Convoy,1.0
Ol1ve,Angela,Domination,0.5
Ol1ve,Captain America,Domination,0.5
Ol1ve,Emma Frost,Convergence,0.0
Ol1ve,Groot,Convergence,1.0
Ol1ve,Groot,Domination,0.0
Ol1ve,Magneto,Convergence,1.0
Ol1ve,Magneto,Convoy,0.5
Ol1ve,Magneto,Domination,0.6666666666666666
Ol1ve,Rocket Raccoon,Convoy,1.0
Ol1ve,Rocket Raccoon,Domination,1.0
Oskie.,Doctor Strange,Convergence,0.0
Oskie.,Jeff The Land Shark,Domination,0.0
Oskie.,Luna Snow,Convoy,0.0
Oskie.,Mantis,Convoy,0.0
Oskie.,Rocket Raccoon,Convergence,0.8333333333333334
Oskie.,Rocket Raccoon,Convoy,1.0
Oskie.,Rocket Raccoon,Domination,0.5714285714285714
Outside_Time,Angela,Convergence,0.6
Outside_Time,Angela,Convoy,1.0
Outside_Time,Angela,Domination,0.5714285714285714
Outside_Time,Doctor Strange,Domination,1.0
Outside_Time,Emma Frost,Convergence,0.3333333333333333
Outside_Time,Emma Frost,Convoy,1.0
Outside_Time,Emma Frost,Domination,1.0
Outside_Time,Rocket Raccoon,Convergence,0.0
Outside_Time,Storm,Convoy,1.0
Outside_Time,Wolverine,Convoy,1.0
Outside_Time,Wolverine,Domination,1.0
P1ckNRolł,Emma Frost,Convergence,0.6666666666666666
P1ckNRolł,Emma Frost,Convoy,1.0
P1ckNRolł,Emma Frost,Domination,0.5
P1ckNRolł,Gambit,Convoy,1.0
P1ckNRolł,Magik,Convergence,0.3333333333333333
P1ckNRolł,Magik,Convoy,1.0
P1ckNRolł,Magik,Domination,1.0
P1ckNRolł,Magneto,Convergence,0.0
P1ckNRolł,Magneto,Convoy,1.0
P1ckNRolł,Magneto,Domination,0.0
P1ckNRolł,Phoenix,Convergence,0.0
P1ckNRolł,Phoenix,Domination,0.0
P1ckNRolł,Psylocke,Domination,0.0
PDouGGy,Angela,Convergence,1.0
PDouGGy,Angela,Domination,1.0
PDouGGy,Captain America,Convoy,0.3333333333333333
PDouGGy,Captain America,Domination,1.0
PDouGGy,Emma Frost,Convergence,0.75
PDouGGy,Emma Frost,Convoy,0.8
PDouGGy,Emma Frost,Domination,0.0
PDouGGy,Gambit,Domination,0.0
PDouGGy,Invisible Woman,Convergence,0.0
PDouGGy,Invisible Woman,Convoy,1.0
PDouGGy,Jeff The Land Shark,Convoy,0.0
PDouGGy,Magneto,Convergence,1.0
PDouGGy,Mantis,Convergence,0.0
PDouGGy,Rocket Raccoon,Domination,1.0
PINN4CLE,Angela,Domination,0.0
PINN4CLE,Captain America,Domination,1.0
PINN4CLE,Emma Frost,Convoy,1.0
PINN4CLE,Emma Frost,Domination,1.0
PINN4CLE,Gambit,Convergence,0.0
PINN4CLE,Groot,Convergence,1.0
PINN4CLE,Groot,Convoy,1.0
PINN4CLE,Groot,Domination,1.0
PINN4CLE,Jeff The Land Shark,Domination,0.0
PINN4CLE,Magneto,Convergence,1.0
PINN4CLE,Magneto,Convoy,0.0
PINN4CLE,Magneto,Domination,0.6666666666666666
PINN4CLE,Mantis,Convergence,0.0
PINN4CLE,Moon Knight,Convoy,0.0
PINN4CLE,Venom,Convoy,0.0
PINN4CLE,Venom,Domination,1.0
P_tatoTV,Emma Frost,Convoy,0.5
P_tatoTV,Emma Frost,Domination,0.6666666666666666
P_tatoTV,Namor,Convoy,1.0
P_tatoTV,Phoenix,Convergence,0.5
P_tatoTV,Phoenix,Domination,1.0
P_tatoTV,Psylocke,Convergence,1.0
P_tatoTV,Psylocke,Convoy,0.3333333333333333
P_tatoTV,Psylocke,Domination,0.7142857142857143
P_tatoTV,Winter Soldier,Convergence,0.0
PigAteMic,Gambit,Convoy,0.5
PigAteMic,Gambit,Domination,1.0
PigAteMic,Invisible Woman,Convergence,0.0
PigAteMic,Invisible Woman,Domination,0.0
PigAteMic,Jeff The Land Shark,Convergence,0.8333333333333334
PigAteMic,Jeff The Land Shark,Convoy,0.25
PigAteMic,Jeff The Land Shark,Domination,1.0
PigAteMic,Rocket Raccoon,Convergence,1.0
PigAteMic,Rocket Raccoon,Convoy,1.0
PigAteMic,Rocket Raccoon,Domination,1.0
RADLOWBOBLASER,Doctor Strange,Convoy,0.0
RADLOWBOBLASER,Doctor Strange,Domination,1.0
RADLOWBOBLASER,Emma Frost,Domination,1.0
RADLOWBOBLASER,Gambit,Convergence,1.0
RADLOWBOBLASER,Gambit,Convoy,0.6666666666666666
RADLOWBOBLASER,Gambit,Domination,1.0
RADLOWBOBLASER,Invisible Woman,Convergence,0.5
RADLOWBOBLASER,Invisible Woman,Convoy,1.0
RADLOWBOBLASER,Invisible Woman,Domination,0.5
RADLOWBOBLASER,Jeff The Land Shark,Convergence,1.0
RADLOWBOBLASER,Jeff The Land Shark,Convoy,1.0
RADLOWBOBLASER,Jeff The Land Shark,Domination,0.6666666666666666
RADLOWBOBLASER,Loki,Convergence,0.0
RADLOWBOBLASER,Magneto,Convoy,1.0
RADLOWBOBLASER,Star-Lord,Domination,1.0
RMyDa,Gambit,Convoy,0.0
RMyDa,Jeff The Land Shark,Domination,1.0
RMyDa,Psylocke,Convergence,0.0
RMyDa,Rocket Raccoon,Convergence,1.0
RMyDa,Spider-Man,Convergence,0.5
RMyDa,Spider-Man,Convoy,0.5714285714285714
RMyDa,Spider-Man,Domination,0.9
Reshіrаm.,Angela,Convergence,0.0
Reshіrаm.,Angela,Convoy,0.5
Reshіrаm.,Angela,Domination,0.5
Reshіrаm.,Captain America,Convergence,0.5
Reshіrаm.,Captain America,Convoy,1.0
Reshіrаm.,Captain America,Domination,0.8
Reshіrаm.,Emma Frost,Convergence,0.5
Reshіrаm.,Emma Frost,Convoy,1.0
Reshіrаm.,Emma Frost,Domination,0.0
Reshіrаm.,Magneto,Convergence,0.0
Reshіrаm.,Venom,Convergence,1.0
Reshіrаm.,Venom,Domination,0.0
Rewınd,Angela,Convergence,1.0
Rewınd,Angela,Convoy,1.0
Rewınd,Daredevil,Domination,0.0
Rewınd,Emma Frost,Convergence,1.0
Rewınd,Emma Frost,Domination,1.0
Rewınd,Gambit,Convergence,0.6666666666666666
Rewınd,Gambit,Convoy,0.5
Rewınd,Groot,Convergence,0.5
Rewınd,Groot,Domination,0.0
Rewınd,Loki,Domination,1.0
Rewınd,Magneto,Convoy,1.0
Rewınd,Namor,Convergence,1.0
Rewınd,Rocket Raccoon,Convergence,0.0
Rewınd,Rocket Raccoon,Domination,1.0
Rewınd,Star-Lord,Domination,1.0
Rewınd,Winter Soldier,Convoy,0.3333333333333333
Riceuu,Daredevil,Convergence,1.0
Riceuu,Daredevil,Convoy,0.5
Riceuu,Iron Fist,Convergence,0.5555555555555556
Riceuu,Iron Fist,Convoy,0.8333333333333334
Riceuu,Iron Fist,Domination,1.0
Riceuu,Magneto,Convergence,1.0
Riceuu,Mantis,Domination,0.0
RizzlerSigma70,Bruce Banner,Convergence,0.4
RizzlerSigma70,Bruce Banner,Convoy,1.0
RizzlerSigma70,Bruce Banner,Domination,0.8333333333333334
RizzlerSigma70,Cloak & Dagger,Convergence,0.0
RizzlerSigma70,Doctor Strange,Convergence,0.0
RizzlerSigma70,Iron Fist,Convergence,0.5
RizzlerSigma70,Rocket Raccoon,Convergence,1.0
RizzlerSigma70,Rocket Raccoon,Convoy,1.0
RizzlerSigma70,Rocket Raccoon,Domination,0.0
RizzlerSigma70,Venom,Convergence,0.0
RizzlerSigma70,Venom,Convoy,1.0
RizzlerSigma70,Venom,Domination,0.5
Rеedis,Daredevil,Domination,0.5
Rеedis,Hela,Convergence,0.0
Rеedis,Jeff The Land Shark,Convergence,0.5
Rеedis,Phoenix,Convergence,1.0
Rеedis,Phoenix,Convoy,0.7142857142857143
Rеedis,Phoenix,Domination,0.5714285714285714
Rеedis,Psylocke,Convergence,1.0
Rеedis,Star-Lord,Convergence,0.0
SFadenSA,Emma Frost,Convergence,0.5
SFadenSA,Emma Frost,Convoy,1.0
SFadenSA,Emma Frost,Domination,0.8333333333333334
SFadenSA,Groot,Convergence,0.0
SFadenSA,Groot,Domination,0.5
SFadenSA,Luna Snow,Convoy,0.0
SFadenSA,Magneto,Convergence,0.0
SFadenSA,Magneto,Convoy,1.0
SFadenSA,The Thing,Domination,0.0
SFadenSA,Thor,Domination,1.0
SHAYAAs,Emma Frost,Convergence,0.0
SHAYAAs,Emma Frost,Convoy,1.0
SHAYAAs,Gambit,Domination,0.5
SHAYAAs,Groot,Domination,0.0
SHAYAAs,Invisible Woman,Convoy,1.0
SHAYAAs,Invisible Woman,Domination,1.0
SHAYAAs,Jeff The Land Shark,Convergence,1.0
SHAYAAs,Loki,Convoy,1.0
SHAYAAs,Magneto,Convergence,0.5
SHAYAAs,Magneto,Convoy,0.6666666666666666
SHAYAAs,Magneto,Domination,1.0
SHAYAAs,Mantis,Domination,1.0
SHAYAAs,Psylocke,Convoy,1.0
SHAYAAs,Rocket Raccoon,Convergence,0.0
SJP,Emma Frost,Convoy,0.0
SJP,Emma Frost,Domination,0.5
SJP,Gambit,Convergence,1.0
SJP,Gambit,Convoy,0.6
SJP,Gambit,Domination,1.0
SJP,Invisible Woman,Convergence,0.5
SJP,Invisible Woman,Convoy,0.0
SJP,Invisible Woman,Domination,0.5
SJP,Loki,Convergence,0.0
SJP,Luna Snow,Convoy,1.0
SJP,Luna Snow,Domination,1.0
SJP,Magneto,Convergence,1.0
SJP,Psylocke,Convergence,0.0
SJP,Winter Soldier,Domination,1.0
SPAСE,Emma Frost,Convergence,0.0
SPAСE,Emma Frost,Convoy,0.6666666666666666
SPAСE,Emma Frost,Domination,0.0
SPAСE,Magneto,Convergence,0.875
SPAСE,Magneto,Convoy,0.75
SPAСE,Magneto,Domination,0.75
Saudh,Doctor Strange,Convoy,0.0
Saudh,Doctor Strange,Domination,1.0
Saudh,Gambit,Convergence,0.8333333333333334
Saudh,Gambit,Convoy,0.75
Saudh,Gambit,Domination,0.5
Saudh,Invisible Woman,Convergence,0.5
Saudh,Invisible Woman,Domination,1.0
Saudh,Loki,Convoy,1.0
Saudh,Rocket Raccoon,Convergence,1.0
Saudh,Rocket Raccoon,Domination,1.0
SeLegendXXVII,Gambit,Convergence,1.0
SeLegendXXVII,Gambit,Convoy,0.5
SeLegendXXVII,Gambit,Domination,1.0
SeLegendXXVII,Invisible Woman,Convergence,0.8
SeLegendXXVII,Invisible Woman,Convoy,0.75
SeLegendXXVII,Invisible Woman,Domination,0.6
SeLegendXXVII,Luna Snow,Convoy,1.0
SeLegendXXVII,Mantis,Convergence,0.0
SeLegendXXVII,Rocket Raccoon,Convergence,0.3333333333333333
SeLegendXXVII,Rocket Raccoon,Domination,0.5
SheynenBruh,Angela,Domination,1.0
SheynenBruh,Emma Frost,Convoy,1.0
SheynenBruh,Gambit,Convergence,1.0
SheynenBruh,Gambit,Convoy,1.0
SheynenBruh,Groot,Convoy,0.0
SheynenBruh,Hawkeye,Convergence,1.0
SheynenBruh,Hawkeye,Convoy,1.0
SheynenBruh,Hawkeye,Domination,1.0
SheynenBruh,Invisible Woman,Domination,0.0
SheynenBruh,Loki,Convergence,0.5
SheynenBruh,Loki,Convoy,0.0
SheynenBruh,Loki,Domination,1.0
SheynenBruh,Luna Snow,Convergence,0.0
SheynenBruh,Luna Snow,Convoy,1.0
SheynenBruh,Magneto,Convergence,0.0
SheynenBruh,Psylocke,Convergence,0.0
SheynenBruh,The Punisher,Convoy,0.0
SheynenBruh,Winter Soldier,Domination,0.0
Shleepai,Angela,Convergence,0.0
Shleepai,Captain America,Domination,1.0
Shleepai,Doctor Strange,Domination,1.0
Shleepai,Emma Frost,Convergence,0.0
Shleepai,Emma Frost,Domination,1.0
Shleepai,Gambit,Domination,0.0
Shleepai,Invisible Woman,Convergence,1.0
Shleepai,Invisible Woman,Convoy,0.6666666666666666
Shleepai,Loki,Convergence,1.0
Shleepai,Loki,Convoy,0.6666666666666666
Shleepai,Luna Snow,Convoy,1.0
Shleepai,Magneto,Convergence,1.0
Shleepai,Magneto,Convoy,0.0
Shleepai,Namor,Convergence,0.5
Shleepai,Rocket Raccoon,Domination,0.0
Shleepai,Star-Lord,Convergence,0.0
Shleepai,Star-Lord,Domination,1.0
Shleepai,Winter Soldier,Convoy,0.0
Smashᅟ,Hela,Convoy,1.0
Smashᅟ,Hela,Domination,1.0
Smashᅟ,Loki,Domination,1.0
Smashᅟ,Phoenix,Convergence,0.0
Smashᅟ,Phoenix,Convoy,1.0
Smashᅟ,Psylocke,Convergence,1.0
Smashᅟ,Psylocke,Convoy,1.0
Smashᅟ,Psylocke,Domination,0.5
Smashᅟ,Star-Lord,Convoy,1.0
Smashᅟ,Winter Soldier,Convergence,0.5
Smashᅟ,Winter Soldier,Convoy,0.0
Smashᅟ,Winter Soldier,Domination,0.5
Smashᅟ,Wolverine,Convergence,0.0
Sobek1,Doctor Strange,Convoy,0.0
Sobek1,Emma Frost,Convoy,0.5
Sobek1,Emma Frost,Domination,1.0
Sobek1,Gambit,Convergence,1.0
Sobek1,Gambit,Convoy,0.5
Sobek1,Gambit,Domination,0.3333333333333333
Sobek1,Invisible Woman,Convergence,0.0
Sobek1,Jeff The Land Shark,Convergence,0.0
Sobek1,Jeff The Land Shark,Domination,1.0
Sobek1,Magneto,Convoy,0.0
Sobek1,Mantis,Convergence,1.0
Sobek1,Rocket Raccoon,Convergence,0.0
Sobek1,Rocket Raccoon,Convoy,1.0
Sobek1,Rocket Raccoon,Domination,1.0
Sobek1,Venom,Domination,1.0
Soraka72,Iron Fist,Convergence,1.0
Soraka72,Loki,Convergence,0.5
Soraka72,Loki,Convoy,1.0
Soraka72,Magik,Convergence,0.5
Soraka72,Magik,Convoy,0.8333333333333334
Soraka72,Magik,Domination,0.42857142857142855
SparkChief,Angela,Convergence,0.75
SparkChief,Angela,Convoy,0.75
SparkChief,Angela,Domination,0.8333333333333334
SparkChief,Captain America,Domination,0.0
SparkChief,Emma Frost,Convergence,1.0
SparkChief,Groot,Convergence,0.5
SparkChief,Groot,Domination,0.75
SparkChief,Magneto,Convoy,1.0
SparkChief,Peni Parker,Convergence,1.0
SparkChief,Peni Parker,Convoy,1.0
SparkR,Namor,Convoy,0.0
SparkR,Namor,Domination,1.0
SparkR,Phoenix,Domination,0.5
SparkR,Psylocke,Convergence,1.0
SparkR,Psylocke,Domination,0.5
SparkR,Rocket Raccoon,Domination,1.0
SparkR,Star-Lord,Convergence,0.75
SparkR,Star-Lord,Convoy,0.25
SparkR,Star-Lord,Domination,0.4
SparkR,Winter Soldier,Convergence,0.0
SparkR,Wolverine,Convergence,1.0
StanMarsh101,Doctor Strange,Convergence,0.0
StanMarsh101,Emma Frost,Convergence,0.0
StanMarsh101,Emma Frost,Domination,1.0
StanMarsh101,Peni Parker,Convergence,1.0
StanMarsh101,Peni Parker,Convoy,0.5
StanMarsh101,Peni Parker,Domination,0.6666666666666666
SuperGomez,Angela,Convoy,0.0
SuperGomez,Emma Frost,Convoy,0.0
SuperGomez,Gambit,Convergence,0.0
SuperGomez,Gambit,Domination,1.0
SuperGomez,Groot,Convoy,0.0
SuperGomez,Invisible Woman,Convergence,1.0
SuperGomez,Magneto,Domination,1.0
SuperGomez,Mantis,Convoy,0.0
SuperGomez,Namor,Domination,0.0
SuperGomez,Phoenix,Convergence,0.0
SuperGomez,Phoenix,Convoy,1.0
SuperGomez,Psylocke,Convergence,1.0
SuperGomez,Psylocke,Convoy,1.0
SuperGomez,Psylocke,Domination,1.0
SuperGomez,Rocket Raccoon,Convergence,1.0
SuperGomez,Rocket Raccoon,Domination,1.0
SuperGomez,Star-Lord,Convergence,0.0
SuperGomez,Star-Lord,Convoy,1.0
SuperGomez,Star-Lord,Domination,0.0
SuperGomez,Winter Soldier,Convergence,0.5
SuperGomez,Winter Soldier,Domination,1.0
SuperGomez,Wolverine,Domination,0.0
Swedenborg06,Daredevil,Convergence,0.5
Swedenborg06,Daredevil,Convoy,0.0
Swedenborg06,Doctor Strange,Convergence,1.0
Swedenborg06,Gambit,Convoy,1.0
Swedenborg06,Gambit,Domination,0.0
Swedenborg06,Invisible Woman,Convoy,1.0
Swedenborg06,Iron Fist,Convergence,0.8333333333333334
Swedenborg06,Iron Fist,Convoy,0.8333333333333334
Swedenborg06,Iron Fist,Domination,0.5
Sypeh,Gambit,Convergence,1.0
Sypeh,Gambit,Convoy,0.0
Sypeh,Gambit,Domination,1.0
Sypeh,Invisible Woman,Convergence,0.8
Sypeh,Invisible Woman,Convoy,0.42857142857142855
Sypeh,Invisible Woman,Domination,0.75
Sypeh,Loki,Convoy,0.0
Sypeh,Loki,Domination,0.5
Sypeh,Luna Snow,Convoy,0.0
Sypeh,Rocket Raccoon,Convergence,1.0
TBennett,Captain America,Domination,0.0
TBennett,Doctor Strange,Convoy,0.0
TBennett,Gambit,Convoy,0.0
TBennett,Human Torch,Domination,0.0
TBennett,Magneto,Domination,0.0
TBennett,Phoenix,Convergence,1.0
TBennett,Phoenix,Convoy,0.5
TBennett,Phoenix,Domination,0.5714285714285714
TBennett,Psylocke,Convoy,0.0
TBennett,Rocket Raccoon,Convoy,1.0
TTV quacklylol,Black Panther,Convoy,0.0
TTV quacklylol,Daredevil,Convergence,0.3333333333333333
TTV quacklylol,Daredevil,Convoy,1.0
TTV quacklylol,Daredevil,Domination,0.0
TTV quacklylol,Mister Fantastic,Convergence,0.5714285714285714
TTV quacklylol,Mister Fantastic,Convoy,1.0
TTV quacklylol,Mister Fantastic,Domination,0.5
TTV quacklylol,Wolverine,Convoy,0.0
ThisGuyStinkss,Adam Warlock,Convergence,1.0
ThisGuyStinkss,Gambit,Convergence,0.3333333333333333
ThisGuyStinkss,Gambit,Convoy,0.7142857142857143
ThisGuyStinkss,Gambit,Domination,0.875
ThisGuyStinkss,Invisible Woman,Convergence,0.0
ThisGuyStinkss,Invisible Woman,Convoy,0.0
ThisGuyStinkss,Loki,Domination,1.0
ThisGuyStinkss,Luna Snow,Convergence,0.0
ThisGuyStinkss,Luna Snow,Convoy,1.0
ThisGuyStinkss,Luna Snow,Domination,1.0
Tim Cheesе,Gambit,Convergence,0.6666666666666666
Tim Cheesе,Gambit,Convoy,0.0
Tim Cheesе,Gambit,Domination,0.75
Tim Cheesе,Magneto,Convoy,0.6666666666666666
Tim Cheesе,Mantis,Domination,1.0
Tim Cheesе,Peni Parker,Convergence,0.6
Tim Cheesе,Peni Parker,Convoy,0.5
Tim Cheesе,Peni Parker,Domination,1.0
Tim Cheesе,Venom,Convoy,1.0
TimTheTatmаn,Angela,Convergence,1.0
TimTheTatmаn,Angela,Domination,1.0
TimTheTatmаn,Doctor Strange,Domination,1.0
TimTheTatmаn,Emma Frost,Convergence,1.0
TimTheTatmаn,Emma Frost,Convoy,0.2
TimTheTatmаn,Emma Frost,Domination,0.8333333333333334
